encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv,E_process_single_J,P_process_W,t_process_single_s
x265,1080p,Riverbed_1080p25,27,ultrafast,0.419753,21760.0,39.7824,42.5031,44.3149,40.235725,218.6850482,41.975022,5.209885
x265,1080p,Riverbed_1080p25,27,veryfast,0.417666,21651.8,39.9499,42.5307,44.3386,40.385494,884.6758476,42.244142,20.941977
x265,1080p,Riverbed_1080p25,32,fast,0.236701,12270.6,37.4131,40.7492,42.6524,37.949062,748.9939475,42.834703,17.485681
x265,1080p,Riverbed_1080p25,32,faster,0.23669,12270.0,37.4131,40.7492,42.6524,37.949062,749.3081892,42.854653,17.484874
x265,1080p,Riverbed_1080p25,32,medium,0.236142,12241.6,37.418,40.7627,42.6651,37.954988,792.7975436,43.005646,18.434732
x265,1080p,Riverbed_1080p25,32,superfast,0.236204,12244.8,37.3729,40.7493,42.6572,37.914194,712.96127925,42.745688,16.679139
x265,1080p,Riverbed_1080p25,32,ultrafast,0.23755,12314.6,37.2398,40.7705,42.677,37.800294,190.9611204,42.796412,4.462083
x265,1080p,Riverbed_1080p25,32,veryfast,0.23669,12270.0,37.4131,40.7492,42.6524,37.949062,747.125758,42.727622,17.485779
x265,1080p,Riverbed_1080p25,37,fast,0.136196,7060.4,34.8082,39.4783,41.6235,35.526038,661.9260705,43.231675,15.311136
x265,1080p,Riverbed_1080p25,37,faster,0.136184,7059.8,34.8082,39.4783,41.6235,35.526038,663.76322425,43.137653,15.387096
x265,1080p,Riverbed_1080p25,37,medium,0.135606,7029.8,34.8116,39.4939,41.6272,35.530219,701.993662,43.19006,16.253593
x265,1080p,Riverbed_1080p25,37,superfast,0.136644,7083.6,34.7898,39.486,41.6321,35.510956,634.451037,43.336817,14.640001
x265,1080p,Riverbed_1080p25,37,ultrafast,0.136593,7081.0,34.6757,39.5115,41.6338,35.412819,175.25078725,43.000422,4.07556
x265,1080p,Riverbed_1080p25,37,veryfast,0.136184,7059.8,34.8082,39.4783,41.6235,35.526038,660.773284,43.069456,15.342039
x265,720p,RollerCoaster_720p,22,fast,0.657937,36344.95,44.3173,45.2591,45.1291,44.4269,409.02589975,40.755127450834,10.03618256975
x265,720p,RollerCoaster_720p,22,faster,0.657911,36343.53,44.3173,45.2591,45.1291,44.4269,406.335987142857,40.3716069202956,10.0648950621429
x265,720p,RollerCoaster_720p,22,medium,0.657629,36327.95,44.3261,45.2524,45.1255,44.433956,428.3851822,40.6637009166889,10.5348301444
x265,720p,RollerCoaster_720p,22,superfast,0.65663,36272.73,44.2459,45.1822,45.0649,44.355606,386.859841875,40.9624201190443,9.444262344625
x265,720p,RollerCoaster_720p,22,ultrafast,0.708682,39148.15,43.8078,45.0387,44.9126,43.953781,104.320795428571,39.5718842608588,2.63623523057143
x265,720p,RollerCoaster_720p,22,veryfast,0.657911,36343.53,44.3173,45.2591,45.1291,44.4269,404.29739,40.1565300203069,10.068036003
x265,720p,RollerCoaster_720p,27,fast,0.386139,21330.62,41.0744,42.5762,42.8915,41.281831,352.47859,41.4223077302274,8.50939045442857
x265,720p,RollerCoaster_720p,27,faster,0.386114,21329.21,41.0744,42.5762,42.8915,41.281831,352.917970833333,41.373912634825,8.52996365
x265,720p,RollerCoaster_720p,27,medium,0.385003,21267.85,41.0775,42.5709,42.8876,41.283969,368.421512,41.2710176083985,8.92688218875
x265,720p,RollerCoaster_720p,27,superfast,0.384541,21242.36,40.9791,42.4817,42.8209,41.188125,336.3700128,42.0900354479084,7.9916780592
x265,720p,RollerCoaster_720p,27,ultrafast,0.414233,22882.56,40.6002,42.4529,42.7714,40.851694,92.21958175,41.4122051626885,2.22686962425
x265,720p,RollerCoaster_720p,27,veryfast,0.386114,21329.21,41.0744,42.5762,42.8915,41.281831,353.437469666667,41.4622700115166,8.52431546966667
x265,720p,RollerCoaster_720p,32,fast,0.224633,12408.88,37.987,40.3542,41.1591,38.333206,305.4744986,42.0659190252463,7.2618049404
x265,720p,RollerCoaster_720p,32,faster,0.224607,12407.46,37.987,40.3542,41.1591,38.333206,303.90750175,42.0550695926786,7.22641775875
x265,720p,RollerCoaster_720p,32,medium,0.224112,12380.09,37.99,40.3372,41.1371,38.333394,317.1137758,42.1511512025172,7.5232530252
x265,720p,RollerCoaster_720p,32,superfast,0.225197,12440.03,37.9051,40.2863,41.1104,38.254256,290.0755392,42.4046502639509,6.8406539706
x265,720p,RollerCoaster_720p,32,ultrafast,0.23844,13171.63,37.5426,40.3815,41.1631,37.946312,81.989841625,41.6928447697816,1.96652068425
x265,720p,RollerCoaster_720p,32,veryfast,0.224607,12407.46,37.987,40.3542,41.1591,38.333206,303.783994857143,42.0643781304031,7.22188246585714
x265,720p,RollerCoaster_720p,37,fast,0.135831,7503.38,35.1222,38.612,39.8071,35.633119,268.60649,42.4283816748256,6.330821007
x265,720p,RollerCoaster_720p,37,faster,0.135805,7501.97,35.1222,38.612,39.8071,35.633119,268.440596857143,42.4548386656936,6.322968248
x265,720p,RollerCoaster_720p,37,medium,0.135591,7490.17,35.1264,38.6037,39.8098,35.636444,279.1317194,42.4822735847858,6.5705456852
x265,720p,RollerCoaster_720p,37,superfast,0.135796,7501.5,35.0783,38.5815,39.7926,35.591894,257.8954094,42.8820456485133,6.0140649892
x265,720p,RollerCoaster_720p,37,ultrafast,0.14182,7834.26,34.7512,38.7454,39.9123,35.323406,74.4689322222222,42.4449464114198,1.75448288944444
x265,720p,RollerCoaster_720p,37,veryfast,0.135805,7501.97,35.1222,38.612,39.8071,35.633119,268.4547696,42.3807032701093,6.334363257
x265,1080p,RushFieldCuts_2k,22,fast,1.138897,70777.63,44.3308,46.2895,47.1234,44.627756,1101.2548226,41.315488,26.65477
x265,1080p,RushFieldCuts_2k,22,faster,1.138886,70776.95,44.3308,46.2895,47.1234,44.627756,1101.7602534,41.246445,26.711641
x265,1080p,RushFieldCuts_2k,22,medium,1.142936,71028.66,44.371,46.2944,47.1231,44.663219,1161.07556966667,41.072293,28.269071
x265,1080p,RushFieldCuts_2k,22,superfast,1.137777,70708.03,44.331,46.2759,47.1063,44.626013,1039.41477375,41.411976,25.099376
x265,1080p,RushFieldCuts_2k,22,ultrafast,1.202181,74710.5,42.3049,44.9868,46.0624,42.707363,284.0770804,40.999083,6.928864
x265,1080p,RushFieldCuts_2k,22,veryfast,1.138886,70776.95,44.3308,46.2895,47.1234,44.627756,1097.6871074,41.269865,26.597788
x265,1080p,RushFieldCuts_2k,27,fast,0.72172,44851.87,39.8892,42.5568,43.6945,40.293756,964.5338925,41.532034,23.223854
x265,1080p,RushFieldCuts_2k,27,faster,0.721709,44851.17,39.8892,42.5568,43.6945,40.293756,970.0393502,41.86673,23.169694
x265,1080p,RushFieldCuts_2k,27,medium,0.722004,44869.5,39.915,42.5519,43.6954,40.316081,1021.937127,41.730069,24.489227
x265,1080p,RushFieldCuts_2k,27,superfast,0.722097,44875.3,39.8583,42.5434,43.6764,40.26475,914.19143075,42.055387,21.737796
x265,1080p,RushFieldCuts_2k,27,ultrafast,0.727279,45197.31,38.6563,42.1793,43.4107,39.173638,242.719105,41.657319,5.826566
x265,1080p,RushFieldCuts_2k,27,veryfast,0.721709,44851.17,39.8892,42.5568,43.6945,40.293756,961.25937975,41.613633,23.099627
x265,1080p,RushFieldCuts_2k,32,fast,0.409875,25471.98,36.0232,40.0185,41.3185,36.603862,825.0502198,42.557166,19.386869
x265,1080p,RushFieldCuts_2k,32,faster,0.409863,25471.28,36.0232,40.0185,41.3185,36.603862,825.99736,42.506813,19.432117
x265,1080p,RushFieldCuts_2k,32,medium,0.409389,25441.82,36.0384,40.0034,41.3021,36.615194,873.534373,42.447794,20.579029
x265,1080p,RushFieldCuts_2k,32,superfast,0.409931,25475.46,35.9713,39.994,41.2859,36.554881,784.61421775,42.656823,18.393639
x265,1080p,RushFieldCuts_2k,32,ultrafast,0.428395,26622.93,35.3991,40.0932,41.4619,36.071406,214.651147,42.653171,5.032478
x265,1080p,RushFieldCuts_2k,32,veryfast,0.409863,25471.28,36.0232,40.0185,41.3185,36.603862,822.38897775,42.502679,19.349109
x265,1080p,RushFieldCuts_2k,37,fast,0.240833,14966.78,32.9564,38.1924,39.6164,33.6999,713.103613,42.874067,16.632516
x265,1080p,RushFieldCuts_2k,37,faster,0.240822,14966.09,32.9564,38.1924,39.6164,33.6999,712.5171212,43.043002,16.553611
x265,1080p,RushFieldCuts_2k,37,medium,0.240707,14958.9,32.9661,38.1744,39.5919,33.705731,749.86307075,42.983703,17.445288
x265,1080p,RushFieldCuts_2k,37,superfast,0.241405,15002.28,32.9172,38.183,39.5999,33.663981,683.2406702,43.105996,15.850247
x265,1080p,RushFieldCuts_2k,37,ultrafast,0.251536,15631.93,32.3954,38.4376,39.9397,33.244556,190.9594232,42.977278,4.443265
x265,1080p,RushFieldCuts_2k,37,veryfast,0.240822,14966.09,32.9564,38.1924,39.6164,33.6999,715.4220578,43.016663,16.631278
x265,1080p,Skater227_2k,22,fast,0.109869,6834.72,49.0037,54.5417,54.8057,49.71245,652.08170475,43.604565,14.954437
x265,1080p,Skater227_2k,22,faster,0.109857,6834.0,49.0037,54.5417,54.8057,49.71245,651.8375402,43.556365,14.96538
x265,1080p,Skater227_2k,22,medium,0.109525,6813.36,49.0165,54.5646,54.8361,49.726981,682.56565075,43.494082,15.693299
x265,1080p,Skater227_2k,22,superfast,0.110058,6846.48,48.8917,54.4725,54.7441,49.606275,630.24640325,43.302013,14.554668
x265,1080p,Skater227_2k,22,ultrafast,0.112006,6967.68,48.7585,54.5325,54.8409,49.499525,172.2878162,43.243924,3.984093
x265,1080p,Skater227_2k,22,veryfast,0.109857,6834.0,49.0037,54.5417,54.8057,49.71245,649.014574,43.49696,14.920918
x265,1080p,Skater227_2k,27,fast,0.067141,4176.72,47.3167,52.3195,52.7309,47.967762,582.0789792,43.613507,13.346301
x265,1080p,Skater227_2k,27,faster,0.06713,4176.0,47.3167,52.3195,52.7309,47.967762,584.0386815,43.686744,13.368785
x265,1080p,Skater227_2k,27,medium,0.066948,4164.72,47.3317,52.3107,52.7278,47.980144,610.4410034,43.669988,13.978502
x265,1080p,Skater227_2k,27,superfast,0.067419,4194.0,47.2352,52.2992,52.732,47.89525,570.0839656,44.019452,12.950728
x265,1080p,Skater227_2k,27,ultrafast,0.068511,4261.92,47.1209,52.3518,52.847,47.805712,159.94734475,43.677028,3.662047
x265,1080p,Skater227_2k,27,veryfast,0.06713,4176.0,47.3167,52.3195,52.7309,47.967762,585.6422752,43.963683,13.321047
x265,1080p,Skater227_2k,32,fast,0.043727,2720.16,45.3175,50.0808,50.6398,45.94785,525.98231125,44.028225,11.94648
x265,1080p,Skater227_2k,32,faster,0.043715,2719.44,45.3175,50.0808,50.6398,45.94785,526.7519596,43.998253,11.972111
x265,1080p,Skater227_2k,32,medium,0.043395,2699.52,45.3297,50.088,50.6253,45.958069,545.3611646,44.035207,12.384662
x265,1080p,Skater227_2k,32,superfast,0.043981,2736.0,45.2861,50.1158,50.6242,45.921588,513.42397825,43.953786,11.680996
x265,1080p,Skater227_2k,32,ultrafast,0.044433,2764.08,45.1832,50.1452,50.6928,45.837675,151.0688764,43.32562,3.486825
x265,1080p,Skater227_2k,32,veryfast,0.043715,2719.44,45.3175,50.0808,50.6398,45.94785,526.9499694,44.045701,11.96371
x265,1080p,Skater227_2k,37,fast,0.03054,1899.84,43.0915,47.9109,48.1135,43.706588,480.0999672,44.005361,10.910034
x265,1080p,Skater227_2k,37,faster,0.030529,1899.12,43.0915,47.9109,48.1135,43.706588,481.4959295,44.0649,10.926972
x265,1080p,Skater227_2k,37,medium,0.030251,1881.84,43.0981,47.9486,48.1252,43.71545,493.663196,44.006483,11.217965
x265,1080p,Skater227_2k,37,superfast,0.030984,1927.44,43.0996,47.948,48.1912,43.72085,469.9599416,44.086596,10.659928
x265,1080p,Skater227_2k,37,ultrafast,0.030945,1925.04,43.0294,47.9434,48.1797,43.658419,141.4562786,43.505599,3.25145
x265,1080p,Skater227_2k,37,veryfast,0.030529,1899.12,43.0915,47.9109,48.1135,43.706588,482.8006074,44.110202,10.945328
x265,360p,SnowMountain_360p,22,fast,2.00438,13840.42,42.8175,45.7015,46.5585,43.231563,119.118274,32.1119266582264,3.7094714144
x265,360p,SnowMountain_360p,22,faster,2.00428,13839.73,42.8175,45.7015,46.5585,43.231563,118.909205,31.9233693983217,3.7248325362
x265,360p,SnowMountain_360p,22,medium,2.004212,13839.26,42.8532,45.7006,46.5633,43.263044,126.7103202,31.7572366361463,3.9899668114
x265,360p,SnowMountain_360p,22,superfast,2.00774,13863.62,42.7661,45.559,46.4582,43.171413,111.355275166667,39.0567702653424,2.851113249
x265,360p,SnowMountain_360p,22,ultrafast,2.154801,14879.09,41.6252,45.3913,46.3295,42.1546,32.1820241818182,37.6717603694562,0.854274498090909
x265,360p,SnowMountain_360p,22,veryfast,2.00428,13839.73,42.8175,45.7015,46.5585,43.231563,118.880117333333,31.9555710035026,3.72016877183333
x265,360p,SnowMountain_360p,27,fast,1.453938,10039.57,38.1856,43.3158,44.5011,38.900956,107.525518,31.4469707846176,3.4192647278
x265,360p,SnowMountain_360p,27,faster,1.453837,10038.87,38.1856,43.3158,44.5011,38.900956,107.9930222,31.7369345216275,3.4027553016
x265,360p,SnowMountain_360p,27,medium,1.456122,10054.65,38.2205,43.3053,44.4813,38.9296,115.1477032,31.9882975427224,3.5996821352
x265,360p,SnowMountain_360p,27,superfast,1.450713,10017.3,38.0893,43.1908,44.3587,38.799981,100.819786,39.0630138455284,2.5809525706
x265,360p,SnowMountain_360p,27,ultrafast,1.555001,10737.42,37.0783,43.3195,44.6433,37.941187,28.9434988333333,37.8783651512458,0.76411689675
x265,360p,SnowMountain_360p,27,veryfast,1.453837,10038.87,38.1856,43.3158,44.5011,38.900956,108.2329744,32.1873518625128,3.3625933212
x265,360p,SnowMountain_360p,32,fast,0.982519,6784.38,33.6715,41.7348,43.1337,34.766844,96.5349822,32.2266436896936,2.995502204
x265,360p,SnowMountain_360p,32,faster,0.982418,6783.68,33.6715,41.7348,43.1337,34.766844,96.599191,32.4316150447205,2.9785501236
x265,360p,SnowMountain_360p,32,medium,0.98272,6785.77,33.6939,41.6989,43.106,34.782469,103.5132235,32.4851293810439,3.1864802595
x265,360p,SnowMountain_360p,32,superfast,0.984836,6800.38,33.5384,41.5849,42.8433,34.622863,90.5861116666667,39.4098106348244,2.29856754466667
x265,360p,SnowMountain_360p,32,ultrafast,1.038628,7171.82,32.5939,42.0073,43.5299,33.865737,25.7086185833333,38.2833646193761,0.671534982333333
x265,360p,SnowMountain_360p,32,veryfast,0.982418,6783.68,33.6715,41.7348,43.1337,34.766844,96.8789754,32.093011732826,3.0186937956
x265,360p,SnowMountain_360p,37,fast,0.60961,4209.41,29.5654,40.5992,42.439,31.059613,86.1858755,33.4712228590369,2.574924611
x265,360p,SnowMountain_360p,37,faster,0.609509,4208.71,29.5654,40.5992,42.439,31.059613,86.0463903333333,33.562613940745,2.56375711633333
x265,360p,SnowMountain_360p,37,medium,0.60803,4198.5,29.5825,40.5991,42.4399,31.074625,91.755669625,33.1206931018517,2.770342678
x265,360p,SnowMountain_360p,37,superfast,0.607762,4196.65,29.3931,40.2417,41.9287,30.854612,80.5717052,39.4528116464581,2.0422297382
x265,360p,SnowMountain_360p,37,ultrafast,0.629332,4345.59,28.6466,40.9602,42.7074,30.295,22.6676411666667,38.7693312035316,0.584679705916667
x265,360p,SnowMountain_360p,37,veryfast,0.609509,4208.71,29.5654,40.5992,42.439,31.059613,85.9920893333333,32.9781080113995,2.60755072133333
x265,270p,SparksElevator_270p,22,fast,1.521377,11818.41,41.5413,47.2511,45.6466,42.154744,74.3162508571429,27.3369186117882,2.71853064028571
x265,270p,SparksElevator_270p,22,faster,1.521194,11816.99,41.5413,47.2511,45.6466,42.154744,73.5935738,27.1447210523473,2.7111560166
x265,270p,SparksElevator_270p,22,medium,1.523989,11838.7,41.5512,47.2495,45.6316,42.162369,78.9837,27.1928749247968,2.90457335675
x265,270p,SparksElevator_270p,22,superfast,1.524719,11844.37,41.5154,47.15,45.5672,42.1208,69.1850141666667,38.5460335242995,1.79486727533333
x265,270p,SparksElevator_270p,22,ultrafast,1.634877,12700.1,40.8658,47.0923,45.3315,41.534063,18.923951125,37.2037450791884,0.5086571549375
x265,270p,SparksElevator_270p,22,veryfast,1.521194,11816.99,41.5413,47.2511,45.6466,42.154744,74.4624196,27.33569514665,2.7239994886
x265,270p,SparksElevator_270p,27,fast,0.938807,7292.87,37.7529,44.9852,43.2324,38.547387,64.49273,27.4654621330209,2.3481392626
x265,270p,SparksElevator_270p,27,faster,0.938625,7291.46,37.7529,44.9852,43.2324,38.547387,64.3971496,27.4256804125448,2.3480602352
x265,270p,SparksElevator_270p,27,medium,0.938078,7287.21,37.7633,44.9666,43.229,38.555112,68.873701,27.307874093192,2.52211874
x265,270p,SparksElevator_270p,27,superfast,0.939171,7295.7,37.6935,44.9395,43.162,38.488156,59.7034978,38.3935883044839,1.5550382352
x265,270p,SparksElevator_270p,27,ultrafast,0.995314,7731.83,37.1099,45.1766,43.143,37.991138,16.1339022,37.8110420051415,0.426698163933333
x265,270p,SparksElevator_270p,27,veryfast,0.938625,7291.46,37.7529,44.9852,43.2324,38.547387,64.499794,27.4932452013757,2.346023306
x265,270p,SparksElevator_270p,32,fast,0.565799,4395.26,34.5162,43.2563,41.3077,35.486925,54.2128008,27.1281949259472,1.9983932196
x265,270p,SparksElevator_270p,32,faster,0.565618,4393.85,34.5162,43.2563,41.3077,35.486925,54.2338903333333,27.0464341886504,2.00521406833333
x265,270p,SparksElevator_270p,32,medium,0.564099,4382.05,34.5179,43.2186,41.2876,35.4848,57.907603,27.0274510107756,2.1425477
x265,270p,SparksElevator_270p,32,superfast,0.563552,4377.8,34.4473,43.1722,41.2572,35.418225,50.6750968333333,38.8473901480147,1.30446592783333
x265,270p,SparksElevator_270p,32,ultrafast,0.584697,4542.06,33.9168,43.6306,41.4232,34.993063,13.65439128,38.0263817127856,0.35907679524
x265,270p,SparksElevator_270p,32,veryfast,0.565618,4393.85,34.5162,43.2563,41.3077,35.486925,54.394468,27.1712972001205,2.00190913225
x265,270p,SparksElevator_270p,37,fast,0.360673,2801.79,31.7506,41.8176,39.7676,32.88085,46.8773822857143,27.8908875820876,1.6807418605
x265,270p,SparksElevator_270p,37,faster,0.360491,2800.38,31.7506,41.8176,39.7676,32.88085,46.5925926,27.5893663849006,1.6887880624
x265,270p,SparksElevator_270p,37,medium,0.358729,2786.69,31.7535,41.7605,39.7753,32.8803,49.2715292,27.3505543945514,1.8014819184
x265,270p,SparksElevator_270p,37,superfast,0.357999,2781.02,31.6977,41.749,39.72,32.8273,43.8841886153846,39.8679581099753,1.10073830453846
x265,270p,SparksElevator_270p,37,ultrafast,0.364745,2833.42,31.2555,42.2821,40.0366,32.493481,11.832438375,38.4958330066955,0.307369329375
x265,270p,SparksElevator_270p,37,veryfast,0.360491,2800.38,31.7506,41.8176,39.7676,32.88085,46.6682032,27.6941655905851,1.6851276146
x265,360p,SpeedBag_360p,22,fast,0.435738,3008.81,45.9334,47.9638,49.4294,46.2788,85.4410145,33.5040408363544,2.55017043816667
x265,360p,SpeedBag_360p,22,faster,0.435637,3008.11,45.9334,47.9638,49.4294,46.2788,86.0816076666667,33.5563007299154,2.565288956
x265,360p,SpeedBag_360p,22,medium,0.43305,2990.25,45.9395,47.9584,49.4294,46.2838,89.4182283333333,33.3046527694708,2.68485694633333
x265,360p,SpeedBag_360p,22,superfast,0.43231,2985.14,45.8515,47.89,49.3391,46.196881,81.56995025,41.3256595937575,1.97383299025
x265,360p,SpeedBag_360p,22,ultrafast,0.503808,3478.84,45.0378,47.8252,49.33,45.480275,22.64377925,39.5558823636572,0.5724503638125
x265,360p,SpeedBag_360p,22,veryfast,0.435637,3008.11,45.9334,47.9638,49.4294,46.2788,86.2418345,33.6811095102975,2.56054018866667
x265,360p,SpeedBag_360p,27,fast,0.290156,2003.55,43.2473,45.5365,47.3463,43.646563,73.8183658,34.4077881866451,2.1453970072
x265,360p,SpeedBag_360p,27,faster,0.290056,2002.86,43.2473,45.5365,47.3463,43.646563,73.9982176,34.4960368927003,2.1451222884
x265,360p,SpeedBag_360p,27,medium,0.288073,1989.17,43.2548,45.5406,47.363,43.654425,76.8395958333333,34.1042240136949,2.25308148933333
x265,360p,SpeedBag_360p,27,superfast,0.289148,1996.59,43.1374,45.4882,47.3041,43.544744,70.5825578,41.1646152189504,1.7146415052
x265,360p,SpeedBag_360p,27,ultrafast,0.320697,2214.44,42.1138,45.6465,47.4389,42.667413,20.2285411333333,40.0105053631483,0.5055807456
x265,360p,SpeedBag_360p,27,veryfast,0.290056,2002.86,43.2473,45.5365,47.3463,43.646563,74.2472826,34.8534956062425,2.1302678916
x265,360p,SpeedBag_360p,32,fast,0.199776,1379.47,40.2246,43.4425,45.4918,40.754919,65.5425831428571,35.6273030225492,1.83967287957143
x265,360p,SpeedBag_360p,32,faster,0.199676,1378.78,40.2246,43.4425,45.4918,40.754919,65.5770558461539,35.6518364440526,1.83937385523077
x265,360p,SpeedBag_360p,32,medium,0.199877,1380.17,40.2344,43.4451,45.4354,40.760131,67.489024,35.5239543773955,1.8998173256
x265,360p,SpeedBag_360p,32,superfast,0.198668,1371.82,40.1283,43.4084,45.3747,40.661206,62.759970875,41.5182606811415,1.51162331575
x265,360p,SpeedBag_360p,32,ultrafast,0.210763,1455.34,39.2692,43.618,45.6184,39.937825,18.4029476666667,40.0040824235471,0.460026741066667
x265,360p,SpeedBag_360p,32,veryfast,0.199676,1378.78,40.2246,43.4425,45.4918,40.754919,65.4779816666667,35.6506714543554,1.83665493511111
x265,360p,SpeedBag_360p,37,fast,0.148808,1027.53,37.3904,41.9641,44.0101,38.089987,59.4950433571429,36.4074485586696,1.63414481685714
x265,360p,SpeedBag_360p,37,faster,0.148706,1026.83,37.3904,41.9641,44.0101,38.089987,59.2537749166667,36.3302467243226,1.63097639733333
x265,360p,SpeedBag_360p,37,medium,0.14911,1029.62,37.4,41.9499,44.041,38.099431,60.9182759166667,36.0204122104292,1.691215402
x265,360p,SpeedBag_360p,37,superfast,0.148841,1027.76,37.3223,41.8958,43.8737,38.017606,56.657102,41.4990125261692,1.36526385933333
x265,360p,SpeedBag_360p,37,ultrafast,0.154687,1068.13,36.6835,42.0884,44.1451,37.487656,16.9999171428571,40.7069552469011,0.417617015071429
x265,360p,SpeedBag_360p,37,veryfast,0.148706,1026.83,37.3904,41.9641,44.0101,38.089987,59.0365127,36.526384663725,1.6162703548
x265,360p,Stockholm_360p,22,fast,1.763396,24352.84,41.3735,43.8453,43.7099,41.674012,136.301775,31.9809279004212,4.2619706165
