value,unit,event,time,percent,metric,metric_desc,vendor,config,config_id,preset,qp,sequence,src_res,fps,bit,chroma,enc_res,target_fps,frames,test_type
37039.0,,l1-dcache-load-misses,1841668.0,100.0,4.74,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
281386.0,,l1-dcache-stores,1841668.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
13312.0,,l1-icache-load-misses,1841668.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
4111.0,,llc-loads,1841668.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
1637.0,,llc-load-misses,848039.0,46.05,39.82,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
957139.0,,instructions,618181.0,31.66,0.33,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
2885305.0,,cycles,1618109.0,82.88,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
21930.0,,cache-references,1952287.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
15598.0,,cache-misses,1952287.0,100.0,71.126,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
781085.0,,l1-dcache-loads,1952287.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
36459.0,,l1-dcache-load-misses,1952287.0,100.0,4.67,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
281385.0,,l1-dcache-stores,1952287.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
13726.0,,l1-icache-load-misses,1952287.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
3927.0,,llc-loads,1952287.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
116.0,,llc-load-misses,334178.0,17.12,2.95,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
1039408.0,,instructions,600406.0,29.94,0.33,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
3193683.0,,cycles,1600593.0,79.81,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
21739.0,,cache-references,2005454.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
13594.0,,cache-misses,2005454.0,100.0,62.533,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
781086.0,,l1-dcache-loads,2005454.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
36815.0,,l1-dcache-load-misses,2005454.0,100.0,4.71,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
281385.0,,l1-dcache-stores,2005454.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
14285.0,,l1-icache-load-misses,2005454.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
4073.0,,llc-loads,2005454.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
381.0,,llc-load-misses,404861.0,20.19,9.35,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
1924205.0,,instructions,750935.0,42.33,0.65,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
2951201.0,,cycles,1773887.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
22855.0,,cache-references,1773887.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
10502.0,,cache-misses,1773887.0,100.0,45.951,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
781635.0,,l1-dcache-loads,1773887.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
38109.0,,l1-dcache-load-misses,1773887.0,100.0,4.88,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
282585.0,,l1-dcache-stores,1773887.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
5980.0,,l1-icache-load-misses,1773887.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
15463.0,,llc-loads,1773887.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,llc-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
0.0,,instructions,90772.0,2.68,0.0,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
1144672.0,,cycles,1091583.0,32.22,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
19520.0,,cache-references,2090076.0,61.7,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
12192.0,,cache-misses,3091124.0,91.25,62.459,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
781676.0,,l1-dcache-loads,3387504.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
38064.0,,l1-dcache-load-misses,3387504.0,100.0,4.87,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
282585.0,,l1-dcache-stores,3387504.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
4579.0,,l1-icache-load-misses,3387504.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
15170.0,,llc-loads,3387504.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
8386.0,,llc-load-misses,2295921.0,67.78,55.28,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
4261154.0,,instructions,976418.0,60.39,2.08,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
2050662.0,,cycles,1616948.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
20805.0,,cache-references,1616948.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
770.0,,cache-misses,1616948.0,100.0,3.701,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
781085.0,,l1-dcache-loads,1616948.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
36367.0,,l1-dcache-load-misses,1616948.0,100.0,4.66,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
281385.0,,l1-dcache-stores,1616948.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
13609.0,,l1-icache-load-misses,1616948.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
3818.0,,llc-loads,1616948.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
23.0,,instructions,147477.0,4.2,0.0,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
1274729.0,,cycles,1147434.0,32.69,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
20554.0,,cache-references,2147238.0,61.18,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
11874.0,,cache-misses,3147533.0,89.68,57.77,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
781663.0,,l1-dcache-loads,3509734.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
38261.0,,l1-dcache-load-misses,3509734.0,100.0,4.89,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
282584.0,,l1-dcache-stores,3509734.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
4612.0,,l1-icache-load-misses,3509734.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
15203.0,,llc-loads,3509734.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
8330.0,,llc-load-misses,2362300.0,67.31,54.79,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
1023925.0,,instructions,579542.0,30.18,0.35,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
2897253.0,,cycles,1579561.0,82.26,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
21515.0,,cache-references,1920110.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
13598.0,,cache-misses,1920110.0,100.0,63.202,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
781087.0,,l1-dcache-loads,1920110.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
36454.0,,l1-dcache-load-misses,1920110.0,100.0,4.67,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
281386.0,,l1-dcache-stores,1920110.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
13461.0,,l1-icache-load-misses,1920110.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
3912.0,,llc-loads,1920110.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
67.0,,llc-load-misses,340549.0,17.74,1.71,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,RushFieldCuts,1920x1080,2997,,,1920x1080,30,130,extended
2072832.0,,instructions,720337.0,41.71,0.7,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
2953790.0,,cycles,1726866.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
20817.0,,cache-references,1726866.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
9445.0,,cache-misses,1726866.0,100.0,45.372,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
797393.0,,l1-dcache-loads,1726866.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
38631.0,,l1-dcache-load-misses,1726866.0,100.0,4.84,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
282930.0,,l1-dcache-stores,1726866.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
8376.0,,l1-icache-load-misses,1726866.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
16297.0,,llc-loads,1726866.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
,,llc-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
,,llc-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
,,llc-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
,,branch-instructions,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
,,branch-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
,,dtlb-loads,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
,,dtlb-load-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
,,dtlb-stores,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
,,dtlb-store-misses,0.0,0.0,,,intel,B,en_deblock_dis_sao,fast,22,Skater227,1920x1080,30,,,227x1920,30,130,extended
821132.0,,instructions,163580.0,9.55,0.24,insn per cycle,intel,B,en_deblock_dis_sao,fast,22,Tango,3840x2160,5994,8,420,3840x2160,60,130,extended
3448846.0,,cycles,1154140.0,67.36,,,intel,B,en_deblock_dis_sao,fast,22,Tango,3840x2160,5994,8,420,3840x2160,60,130,extended
21346.0,,cache-references,1713319.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Tango,3840x2160,5994,8,420,3840x2160,60,130,extended
9604.0,,cache-misses,1713319.0,100.0,44.992,of all cache refs,intel,B,en_deblock_dis_sao,fast,22,Tango,3840x2160,5994,8,420,3840x2160,60,130,extended
796435.0,,l1-dcache-loads,1713319.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Tango,3840x2160,5994,8,420,3840x2160,60,130,extended
38724.0,,l1-dcache-load-misses,1713319.0,100.0,4.86,of all L1-dcache accesses,intel,B,en_deblock_dis_sao,fast,22,Tango,3840x2160,5994,8,420,3840x2160,60,130,extended
282934.0,,l1-dcache-stores,1713319.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Tango,3840x2160,5994,8,420,3840x2160,60,130,extended
8604.0,,l1-icache-load-misses,1713319.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Tango,3840x2160,5994,8,420,3840x2160,60,130,extended
16672.0,,llc-loads,1713319.0,100.0,,,intel,B,en_deblock_dis_sao,fast,22,Tango,3840x2160,5994,8,420,3840x2160,60,130,extended
2138.0,,llc-load-misses,559179.0,32.64,12.82,of all LL-cache accesses,intel,B,en_deblock_dis_sao,fast,22,Tango,3840x2160,5994,8,420,3840x2160,60,130,extended
