sequence,qp,preset,metric,A_value,B_value,delta_B_minus_A,relative_change_B_over_A
PedestrianArea,37,veryfast,l1d_miss_rate,0.021455314731616576,0.04852992725756145,0.027074612525944876,1.261907031643199
PierSeaSide,37,veryfast,l1d_miss_rate,0.022633830800525216,0.0486829143478539,0.026049083547328683,1.1508915029409965
RitualDance,37,veryfast,l1d_miss_rate,0.021328208958979848,0.04881886943082608,0.02749066047184623,1.288934318147319
Riverbed,37,veryfast,l1d_miss_rate,0.020400710137635204,0.04862992843234336,0.028229218294708154,1.3837370417136081
RushFieldCuts,37,veryfast,l1d_miss_rate,0.01926379207524442,0.04655390725322729,0.02729011517798287,1.4166533292815668
Skater227,37,veryfast,l1d_miss_rate,0.05356423231585513,0.04892655323863513,-0.00463767907722,-0.08658163996214385
Tango,37,veryfast,l1d_miss_rate,0.021844974950936975,0.048345950352094075,0.0265009754011571,1.2131382828626416
TimeLapse,37,veryfast,l1d_miss_rate,0.0226434284638911,0.0486513319080938,0.0260079034442027,1.1485850513175089
ToddlerFountain,37,veryfast,l1d_miss_rate,0.019780663338540738,0.04857263041581125,0.028791967077270515,1.4555612511321656
TreesAndGrass_1920_1080,37,veryfast,l1d_miss_rate,0.017151400677345007,0.04875243557480845,0.03160103489746344,1.8424754626136572
TunnelFlag,37,veryfast,l1d_miss_rate,0.01631216858817405,0.04868703022549176,0.03237486163731772,1.9847061696498622
Vertical_Carnaby,37,veryfast,l1d_miss_rate,0.022370356890385707,0.048439133288241766,0.02606877639785606,1.16532679946022
Vertical_bees,37,veryfast,l1d_miss_rate,0.02145169333668091,0.04835546389747828,0.02690377056079737,1.254156030414335
WalkingInStreet,37,veryfast,l1d_miss_rate,0.01669613799267104,0.04895818807753174,0.0322620500848607,1.9323061476266248
WorldCup_1920x1080_30p,37,veryfast,l1d_miss_rate,0.022216472523433825,0.048642410921609994,0.02642593839817617,1.1894749884484235
WorldCup_far_1920x1080_30p,37,veryfast,l1d_miss_rate,0.020054718812510173,0.048715458887136166,0.028660740074625993,1.4291269971208655
Aerial3200,22,fast,llc_miss_rate,0.20921116944743245,0.004539106145251397,-0.20467206330218105,-0.9783037102787577
Boat,22,fast,llc_miss_rate,0.18602495951512577,0.4547285009093271,0.26870354139420133,1.4444488637147261
BoxingPractice,22,fast,llc_miss_rate,0.17740708822003487,0.35648493900921085,0.17907785078917599,1.009417676519604
Crosswalk,22,fast,llc_miss_rate,0.15777346153866054,0.5304935134412198,0.3727200519025592,2.3623748142917464
CrowdRun,22,fast,llc_miss_rate,0.1565300535537913,,,
DinnerSceneCropped,22,fast,llc_miss_rate,0.19049652028813246,0.3869872136387853,0.19649069335065283,1.0314660501591
FoodMarket,22,fast,llc_miss_rate,0.1907738847659094,0.005678884873515746,-0.18509499989239364,-0.9702323780821255
FoodMarket2,22,fast,llc_miss_rate,0.15573752301588775,0.39764378847044807,0.24190626545456032,1.553294676645666
MeridianTalk_sdr,22,fast,llc_miss_rate,0.16146141945665973,,,
Motorcycle,22,fast,llc_miss_rate,0.8076928889823206,0.026765799256505577,-0.780927089725815,-0.9668614152462949
MountainBike,22,fast,llc_miss_rate,0.20240540056780779,,,
Neon1224,22,fast,llc_miss_rate,0.16460824548511263,0.3981999513500365,0.23359170586492387,1.4190765789193116
NocturneDance_3840x2160p_8bit,22,fast,llc_miss_rate,0.19822351736198127,0.029539088362617774,-0.16868442899936348,-0.850980909047862
OldTownCross,22,fast,llc_miss_rate,0.2136833577944444,0.09354284311318438,-0.12014051468126001,-0.5622361793698076
PedestrianArea,22,fast,llc_miss_rate,0.19435858800278205,,,
PierSeaSide,22,fast,llc_miss_rate,0.14461680574862135,0.5528015820698747,0.4081847763212534,2.8225265674224356
RitualDance,22,fast,llc_miss_rate,0.8209445583960027,,,
Riverbed,22,fast,llc_miss_rate,0.19735734551224626,0.5479181740445964,0.35056082853235015,1.7762745421127355
RushFieldCuts,22,fast,llc_miss_rate,0.16818510035743006,0.01712678936605317,-0.1510583109913769,-0.8981670235374299
Skater227,22,fast,llc_miss_rate,0.3227458426836987,,,
Tango,22,fast,llc_miss_rate,0.1399371041851117,0.12823896353166986,-0.011698140653441852,-0.08359570338090824
TimeLapse,22,fast,llc_miss_rate,0.15168346569890404,0.46449174457927195,0.3128082788803679,2.062243748447185
ToddlerFountain,22,fast,llc_miss_rate,0.18656315256977965,0.09048099562731247,-0.09608215694246718,-0.5150114351038845
TreesAndGrass_1920_1080,22,fast,llc_miss_rate,0.19737699378004303,0.4307174132704614,0.2333404194904184,1.1822067760868473
TunnelFlag,22,fast,llc_miss_rate,0.18238647921590811,0.5022700739395511,0.319883594723643,1.7538777879744396
Vertical_Carnaby,22,fast,llc_miss_rate,0.16371388266389,0.05961338868707836,-0.10410049397681165,-0.6358684571090003
Vertical_bees,22,fast,llc_miss_rate,0.17932059069233836,0.40574682550072,0.22642623480838164,1.2626895435386045
WalkingInStreet,22,fast,llc_miss_rate,0.22445584624730774,0.0,-0.22445584624730774,-1.0
WorldCup_1920x1080_30p,22,fast,llc_miss_rate,0.8135611560291167,0.4635591037857327,-0.35000205224338404,-0.4302098860664603
WorldCup_far_1920x1080_30p,22,fast,llc_miss_rate,0.8288162769933399,0.045502092050209206,-0.7833141849431308,-0.9450999053550504
Aerial3200,27,fast,llc_miss_rate,0.21373443230018924,0.530286379210033,0.31655194690984373,1.4810526479198618
Boat,27,fast,llc_miss_rate,0.18374605249245513,0.003764452809895133,-0.17998159968256,-0.9795127418584968
BoxingPractice,27,fast,llc_miss_rate,0.8578309414205687,0.015479248343923212,-0.8423516930766455,-0.9819553625353155
Crosswalk,27,fast,llc_miss_rate,0.8290646896647126,0.41848990456404594,-0.41057478510066664,-0.49522647655722724
CrowdRun,27,fast,llc_miss_rate,0.14577546801073232,0.01474041220975737,-0.13103505580097496,-0.898882765317741
DinnerSceneCropped,27,fast,llc_miss_rate,0.17504030921887104,0.3645106046634172,0.1894702954445462,1.0824380754928389
FoodMarket,27,fast,llc_miss_rate,0.16903859187503859,,,
FoodMarket2,27,fast,llc_miss_rate,0.17077995468458815,0.35365853658536583,0.1828785819007777,1.0708433682309753
MeridianTalk_sdr,27,fast,llc_miss_rate,0.16284667252157278,0.4051124197002141,0.24226574717864133,1.4876923392250931
Motorcycle,27,fast,llc_miss_rate,0.19315902945199606,0.5247531270572745,0.33159409760527847,1.7166896031007772
MountainBike,27,fast,llc_miss_rate,0.18759112434023056,0.5654800998292394,0.37788897548900885,2.0144288639351537
Neon1224,27,fast,llc_miss_rate,0.8496648270298836,0.0,-0.8496648270298836,-1.0
NocturneDance_3840x2160p_8bit,27,fast,llc_miss_rate,0.15574505619815035,0.36038961038961037,0.20464455419146002,1.3139714298930691
OldTownCross,27,fast,llc_miss_rate,0.8341457843707653,0.4359959037378392,-0.39814988063292606,-0.47731450316357943
PedestrianArea,27,fast,llc_miss_rate,0.16573220285726534,,,
PierSeaSide,27,fast,llc_miss_rate,0.17560511827961933,0.2889585465711361,0.11335342829151679,0.6455018475658665
RitualDance,27,fast,llc_miss_rate,0.16721535512244073,0.18471760797342193,0.017502252850981198,0.1046689332936288
Riverbed,27,fast,llc_miss_rate,0.16876941877388724,0.0,-0.16876941877388724,-1.0
RushFieldCuts,27,fast,llc_miss_rate,0.17170717863044693,0.5109772683116378,0.3392700896811909,1.9758643312833042
Skater227,27,fast,llc_miss_rate,0.182455520207376,0.35289345592212007,0.17043793571474408,0.9341341688156494
Tango,27,fast,llc_miss_rate,0.16215450934246697,0.35525391996255556,0.1930994106200886,1.1908358972137285
TimeLapse,27,fast,llc_miss_rate,0.16453679159972534,0.0,-0.16453679159972534,-1.0
ToddlerFountain,27,fast,llc_miss_rate,0.18096800485300626,0.3365202016894768,0.1555521968364705,0.8595563451275263
TreesAndGrass_1920_1080,27,fast,llc_miss_rate,0.8363932296863633,0.5487195902688861,-0.28767363941747726,-0.343945442415108
TunnelFlag,27,fast,llc_miss_rate,0.13911475968812023,,,
Vertical_Carnaby,27,fast,llc_miss_rate,0.16467443316003386,0.08081321473951715,-0.0838612184205167,-0.50925463541155
Vertical_bees,27,fast,llc_miss_rate,0.8173065614748197,,,
WalkingInStreet,27,fast,llc_miss_rate,0.19801080146240582,,,
WorldCup_1920x1080_30p,27,fast,llc_miss_rate,0.18157625533713598,0.49962245154794865,0.31804619621081265,1.7515847301746057
WorldCup_far_1920x1080_30p,27,fast,llc_miss_rate,0.1574568664825579,0.42290946343962094,0.265452596957063,1.685875013818265
Aerial3200,32,fast,llc_miss_rate,0.19495774305294325,0.0019501042297088292,-0.19300763882323443,-0.9899972978801912
Boat,32,fast,llc_miss_rate,0.17104746694221945,0.5493022341610431,0.3782547672188236,2.2114023316498437
BoxingPractice,32,fast,llc_miss_rate,0.85537709317301,0.298126918499029,-0.5572501746739811,-0.651467264112567
Crosswalk,32,fast,llc_miss_rate,0.1657052269594475,0.06275794300687848,-0.10294728395256902,-0.6212675715882093
CrowdRun,32,fast,llc_miss_rate,0.19650586414427332,0.2829482380276236,0.08644237388335027,0.43989717182121774
DinnerSceneCropped,32,fast,llc_miss_rate,0.1553952764125541,0.39031985985856094,0.23492458344600683,1.5117871589758807
FoodMarket,32,fast,llc_miss_rate,0.8208077945515556,0.0,-0.8208077945515556,-1.0
FoodMarket2,32,fast,llc_miss_rate,0.16083328215072915,0.16058300012898233,-0.00025028202174681713,-0.001556158143388871
MeridianTalk_sdr,32,fast,llc_miss_rate,0.16033313191807538,,,
Motorcycle,32,fast,llc_miss_rate,0.19696068075062179,0.06726773261956752,-0.12969294813105425,-0.6584712625727702
MountainBike,32,fast,llc_miss_rate,0.182783616845215,0.08437788626467872,-0.09840573058053627,-0.5383728163332511
Neon1224,32,fast,llc_miss_rate,0.837176313866171,0.550166459951694,-0.287009853914477,-0.34283083403188314
NocturneDance_3840x2160p_8bit,32,fast,llc_miss_rate,0.15914549558690416,0.08910123966942149,-0.07004425591748267,-0.44012716576846994
OldTownCross,32,fast,llc_miss_rate,0.8264405763825875,0.054912583107608964,-0.7715279932749786,-0.9335553158002396
PedestrianArea,32,fast,llc_miss_rate,0.1783247059365077,0.012760702524698134,-0.16556400341180957,-0.9284411968735192
PierSeaSide,32,fast,llc_miss_rate,0.16481821253077858,0.13818202993070516,-0.026636182600073416,-0.1616094616673464
RitualDance,32,fast,llc_miss_rate,0.16599885910997994,0.0,-0.16599885910997994,-1.0
Riverbed,32,fast,llc_miss_rate,0.7925537142957784,0.05254225782363723,-0.7400114564721412,-0.9337051143967908
RushFieldCuts,32,fast,llc_miss_rate,0.1604421527477686,,,
Skater227,32,fast,llc_miss_rate,0.2904506650784197,,,
Tango,32,fast,llc_miss_rate,0.829685222588627,0.0,-0.829685222588627,-1.0
TimeLapse,32,fast,llc_miss_rate,0.16037019136134056,0.056777393460810545,-0.10359279790053003,-0.6459604308079817
ToddlerFountain,32,fast,llc_miss_rate,0.1792422058983567,0.5640390879478827,0.384796882049526,2.146798406775543
TreesAndGrass_1920_1080,32,fast,llc_miss_rate,0.17908807126288528,,,
TunnelFlag,32,fast,llc_miss_rate,0.16434418315763435,0.22289641508265742,0.05855223192502307,0.3562780915030099
Vertical_Carnaby,32,fast,llc_miss_rate,0.16537191562178863,0.34255786887365836,0.17718595325186973,1.0714392016665044
Vertical_bees,32,fast,llc_miss_rate,0.17540224914509225,0.0,-0.17540224914509225,-1.0
WalkingInStreet,32,fast,llc_miss_rate,0.839663498423171,,,
WorldCup_1920x1080_30p,32,fast,llc_miss_rate,0.16742976986171684,,,
WorldCup_far_1920x1080_30p,32,fast,llc_miss_rate,0.755466881573777,0.06312403672183878,-0.6923428448519382,-0.9164436744197976
Aerial3200,37,fast,llc_miss_rate,0.18329187906667238,0.10265404725660203,-0.08063783181007035,-0.4399421961337325
Boat,37,fast,llc_miss_rate,0.16755282329528354,0.4286559705418201,0.26110314724653655,1.5583333190774493
BoxingPractice,37,fast,llc_miss_rate,0.16972487948622697,0.3016521018051923,0.13192722231896534,0.7773004330203169
Crosswalk,37,fast,llc_miss_rate,0.160630483099961,0.31648971912377366,0.15585923602381266,0.9702967519983167
CrowdRun,37,fast,llc_miss_rate,0.16728301242257826,0.21645513670518407,0.04917212428260581,0.29394571254127555
DinnerSceneCropped,37,fast,llc_miss_rate,0.17044180130033323,,,
FoodMarket,37,fast,llc_miss_rate,0.7707798993171415,0.11504647073599598,-0.6557334285811456,-0.8507401777888612
FoodMarket2,37,fast,llc_miss_rate,0.1786227698065947,0.4839680670069363,0.3053452972003416,1.7094421810330047
MeridianTalk_sdr,37,fast,llc_miss_rate,0.16183937607139448,0.004873361246482257,-0.15696601482491224,-0.9698876666187073
Motorcycle,37,fast,llc_miss_rate,0.1899742666377955,0.058871627146361405,-0.1311026394914341,-0.6901073593372206
MountainBike,37,fast,llc_miss_rate,0.1865450583073903,0.43924314315472746,0.25269808484733713,1.35462224054705
Neon1224,37,fast,llc_miss_rate,0.1800228419747227,0.5009662739230721,0.3209434319483494,1.7827928302199205
NocturneDance_3840x2160p_8bit,37,fast,llc_miss_rate,0.17860518053051214,,,
OldTownCross,37,fast,llc_miss_rate,0.8249510428644913,0.20845805999617859,-0.6164929828683127,-0.747308568430502
PedestrianArea,37,fast,llc_miss_rate,0.18143555920517115,0.0,-0.18143555920517115,-1.0
PierSeaSide,37,fast,llc_miss_rate,0.1579238061189329,0.44233606007777926,0.2844122539588464,1.8009460444782763
RitualDance,37,fast,llc_miss_rate,0.16147402846546777,0.014920424403183023,-0.14655360406228474,-0.9075986117087934
Riverbed,37,fast,llc_miss_rate,0.1585148629479285,0.5848264093981755,0.42631154645024705,2.68941056076419
RushFieldCuts,37,fast,llc_miss_rate,0.1562772278173192,,,
Skater227,37,fast,llc_miss_rate,0.2195551015775735,0.4053442028985507,0.18578910132097723,0.8462071707103285
Tango,37,fast,llc_miss_rate,0.16322585121837244,0.3662159461799773,0.2029900949616049,1.2436148652092718
TimeLapse,37,fast,llc_miss_rate,0.15966976458756824,,,
ToddlerFountain,37,fast,llc_miss_rate,0.788523439863742,0.3745882949075247,-0.41393514495621725,-0.5249497022279336
TreesAndGrass_1920_1080,37,fast,llc_miss_rate,0.8295970894911735,,,
TunnelFlag,37,fast,llc_miss_rate,0.14673798343406663,,,
Vertical_Carnaby,37,fast,llc_miss_rate,0.15527541352825017,0.03882746207251221,-0.11644795145573796,-0.7499445585733501
Vertical_bees,37,fast,llc_miss_rate,0.1777838896005781,0.5150242750295236,0.3372403854289455,1.8969119540955803
WalkingInStreet,37,fast,llc_miss_rate,0.16206809638450523,,,
WorldCup_1920x1080_30p,37,fast,llc_miss_rate,0.8215818013578626,0.026158250910983862,-0.7954235504468787,-0.9681611120551221
WorldCup_far_1920x1080_30p,37,fast,llc_miss_rate,0.17488150016556908,0.501227295041728,0.32634579487615895,1.8660967258811882
Aerial3200,22,faster,llc_miss_rate,0.21849397401960743,0.0016421484775915156,-0.21685182554201593,-0.9924842390507111
Boat,22,faster,llc_miss_rate,0.19835914111979536,0.15687574592229148,-0.04148339519750388,-0.20913276274195372
BoxingPractice,22,faster,llc_miss_rate,0.17050215694749213,0.06308557151780138,-0.10741658542969075,-0.6300013287384439
Crosswalk,22,faster,llc_miss_rate,0.20031748589346351,0.5268352470648948,0.3265177611714313,1.6300012937716575
CrowdRun,22,faster,llc_miss_rate,0.18930952190947992,,,
DinnerSceneCropped,22,faster,llc_miss_rate,0.8285325003360875,0.007920286152273888,-0.8206122141838136,-0.9904405848303343
FoodMarket,22,faster,llc_miss_rate,0.1855756468067214,0.10626198083067093,-0.07931366597605047,-0.42739264198096166
FoodMarket2,22,faster,llc_miss_rate,0.12189313584839229,0.0,-0.12189313584839229,-1.0
MeridianTalk_sdr,22,faster,llc_miss_rate,0.14500821009478887,0.04493511524307573,-0.10007309485171315,-0.6901201993066285
Motorcycle,22,faster,llc_miss_rate,0.19446137177117243,,,
MountainBike,22,faster,llc_miss_rate,0.2080443309150307,0.060710016113103595,-0.1473343148019271,-0.7081871164377042
Neon1224,22,faster,llc_miss_rate,0.1829192164306504,0.5034411115439553,0.3205218951133049,1.752259283457096
NocturneDance_3840x2160p_8bit,22,faster,llc_miss_rate,0.15960257058312768,0.04711659698719225,-0.11248597359593543,-0.7047879817032648
OldTownCross,22,faster,llc_miss_rate,0.22622137470747047,0.001201923076923077,-0.2250194516305474,-0.9946869606000879
PedestrianArea,22,faster,llc_miss_rate,0.1863869501762833,0.01440114687866545,-0.17198580329761784,-0.9227352190427229
PierSeaSide,22,faster,llc_miss_rate,0.17793967813461067,0.011673409829541686,-0.166266268305069,-0.9343968138420999
RitualDance,22,faster,llc_miss_rate,0.18327477909669362,0.013716027432054865,-0.16955875166463877,-0.9251614024599727
Riverbed,22,faster,llc_miss_rate,0.19286584093487608,0.2761978963770939,0.08333205544221783,0.4320726523591915
RushFieldCuts,22,faster,llc_miss_rate,0.18191042381672345,0.5550730359257797,0.37316261210905627,2.051353651316987
Skater227,22,faster,llc_miss_rate,0.41785531624708755,0.2586539100392001,-0.15920140620788747,-0.3809964837535966
Tango,22,faster,llc_miss_rate,0.153782267370415,0.06193942545170934,-0.09184284191870566,-0.5972264779884147
TimeLapse,22,faster,llc_miss_rate,0.17014074451180866,,,
ToddlerFountain,22,faster,llc_miss_rate,0.16641543479974488,0.19926470588235295,0.03284927108260807,0.1973931752312342
TreesAndGrass_1920_1080,22,faster,llc_miss_rate,0.21075416682965764,0.002217158342058262,-0.20853700848759937,-0.9894798837175528
TunnelFlag,22,faster,llc_miss_rate,0.14176575478279702,0.0,-0.14176575478279702,-1.0
Vertical_Carnaby,22,faster,llc_miss_rate,0.129494422331735,0.06127679403541472,-0.06821762829632028,-0.5267997421662098
Vertical_bees,22,faster,llc_miss_rate,0.8070320316122216,0.10537032323746501,-0.7016617083747566,-0.8694347694886845
WalkingInStreet,22,faster,llc_miss_rate,0.15372493063128204,0.02541595702869121,-0.12830897360259083,-0.8346660042433012
