encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv
x265,4K,Tango_4k,32,faster,0.063442,31541.400000,39.405400,46.362300,44.437100,40.154688
x265,4K,Tango_4k,37,faster,0.038210,18996.580000,38.219500,45.110500,43.105200,38.955544
x265,4K,Tango_4k,22,fast,0.386390,192100.220000,41.951400,48.869500,47.611300,42.737525
x265,4K,Tango_4k,27,fast,0.125645,62466.370000,40.341300,47.691800,46.013600,41.155225
x265,4K,Tango_4k,32,fast,0.063445,31542.820000,39.405400,46.362300,44.437100,40.154688
x265,4K,Tango_4k,37,fast,0.038213,18998.000000,38.219500,45.110500,43.105200,38.955544
x265,4K,Tango_4k,22,medium,0.386117,191964.770000,41.953500,48.864800,47.606200,42.738750
x265,4K,Tango_4k,27,medium,0.125058,62174.680000,40.344000,47.700000,46.025100,41.158819
x265,4K,Tango_4k,32,medium,0.063316,31478.620000,39.410100,46.367300,44.444100,40.159550
x265,4K,Tango_4k,37,medium,0.038108,18946.080000,38.224700,45.122200,43.102500,38.960656
x265,4K,Tango_4k,22,slow,0.255018,126786.290000,41.416500,48.770400,47.384800,42.249138
x265,4K,Tango_4k,27,slow,0.098808,49123.880000,40.169100,47.548500,45.712100,40.976750
x265,4K,Tango_4k,32,slow,0.056105,27893.790000,39.270500,46.094600,43.976600,39.991138
x265,4K,Tango_4k,37,slow,0.033952,16879.660000,38.013100,44.808000,42.594400,38.724112
x265,4K,Tango_4k,22,slower,0.256095,127322.000000,41.426300,48.777800,47.394300,42.258769
x265,4K,Tango_4k,27,slower,0.098800,49120.100000,40.175100,47.553100,45.719800,40.982769
x265,4K,Tango_4k,32,slower,0.056212,27946.650000,39.281700,46.094600,43.987600,40.001625
x265,4K,Tango_4k,37,slower,0.033914,16860.780000,38.028900,44.806900,42.609900,38.738838
x265,4K,Tango_4k,22,veryslow,0.256098,127323.430000,41.426300,48.777800,47.394300,42.258769
x265,4K,Tango_4k,27,veryslow,0.098803,49121.520000,40.175100,47.553100,45.719800,40.982769
x265,4K,Tango_4k,32,veryslow,0.056215,27948.060000,39.281700,46.094600,43.987600,40.001625
x265,4K,Tango_4k,37,veryslow,0.033917,16862.200000,38.028900,44.806900,42.609900,38.738838
x265,4K,Tango_4k,22,placebo,0.256397,127472.110000,41.425200,48.774600,47.392800,42.257512
x265,4K,Tango_4k,27,placebo,0.099039,49239.040000,40.174700,47.555500,45.724400,40.982856
x265,4K,Tango_4k,32,placebo,0.056078,27880.100000,39.279400,46.101400,43.990900,40.000244
x265,4K,Tango_4k,37,placebo,0.033888,16848.040000,38.026400,44.818200,42.611100,38.737431
x265,4K,TimeLapse_4k,22,ultrafast,0.538707,267827.440000,44.104000,47.963500,49.240200,44.666231
x265,4K,TimeLapse_4k,27,ultrafast,0.297357,147836.060000,41.542500,45.644400,47.281200,42.157537
x265,4K,TimeLapse_4k,32,ultrafast,0.164118,81594.170000,38.899900,43.722100,45.478900,39.612475
x265,4K,TimeLapse_4k,37,ultrafast,0.088646,44072.050000,36.303000,42.268700,44.016100,37.157925
x265,4K,TimeLapse_4k,22,superfast,0.520907,258977.450000,44.354900,47.943000,49.174700,44.880394
x265,4K,TimeLapse_4k,27,superfast,0.285048,141716.590000,41.748600,45.481500,47.033200,42.312194
x265,4K,TimeLapse_4k,32,superfast,0.158111,78607.350000,39.114500,43.460900,45.113900,39.761112
x265,4K,TimeLapse_4k,37,superfast,0.086625,43067.170000,36.486400,41.973600,43.671000,37.278388
x265,4K,TimeLapse_4k,22,veryfast,0.520597,258823.580000,44.385500,47.976000,49.234200,44.912950
x265,4K,TimeLapse_4k,27,veryfast,0.284989,141686.860000,41.791600,45.506400,47.063100,42.353244
x265,4K,TimeLapse_4k,32,veryfast,0.158002,78553.550000,39.157900,43.475200,45.131600,39.801088
x265,4K,TimeLapse_4k,37,veryfast,0.085988,42750.460000,36.505600,41.988300,43.685800,37.297031
x265,4K,TimeLapse_4k,22,faster,0.520597,258823.580000,44.385500,47.976000,49.234200,44.912950
x265,4K,TimeLapse_4k,27,faster,0.284989,141686.860000,41.791600,45.506400,47.063100,42.353244
x265,4K,TimeLapse_4k,32,faster,0.158002,78553.550000,39.157900,43.475200,45.131600,39.801088
x265,4K,TimeLapse_4k,37,faster,0.085988,42750.460000,36.505600,41.988300,43.685800,37.297031
x265,4K,TimeLapse_4k,22,fast,0.520600,258824.980000,44.385500,47.976000,49.234200,44.912950
x265,4K,TimeLapse_4k,27,fast,0.284991,141688.270000,41.791600,45.506400,47.063100,42.353244
x265,4K,TimeLapse_4k,32,fast,0.158005,78554.960000,39.157900,43.475200,45.131600,39.801088
x265,4K,TimeLapse_4k,37,fast,0.085991,42751.880000,36.505600,41.988300,43.685800,37.297031
x265,4K,TimeLapse_4k,22,medium,0.520061,258556.910000,44.391600,47.972700,49.230900,44.917875
x265,4K,TimeLapse_4k,27,medium,0.284741,141563.660000,41.796300,45.501800,47.054800,42.356550
x265,4K,TimeLapse_4k,32,medium,0.157525,78316.130000,39.161000,43.470400,45.119000,39.802713
x265,4K,TimeLapse_4k,37,medium,0.085963,42737.710000,36.506900,42.000100,43.685600,37.298894
x265,4K,TimeLapse_4k,22,slow,0.452384,224910.380000,44.078100,47.539100,48.912100,44.596537
x265,4K,TimeLapse_4k,27,slow,0.251961,125266.450000,41.500700,44.952700,46.650600,42.038319
x265,4K,TimeLapse_4k,32,slow,0.138595,68904.920000,38.794000,42.816800,44.646500,39.411206
x265,4K,TimeLapse_4k,37,slow,0.073289,36436.990000,36.056700,41.341700,43.282000,36.838594
x265,4K,TimeLapse_4k,22,slower,0.451708,224574.310000,44.087500,47.540400,48.912900,44.604894
x265,4K,TimeLapse_4k,27,slower,0.251680,125126.730000,41.506500,44.962900,46.669300,42.045200
x265,4K,TimeLapse_4k,32,slower,0.138386,68801.080000,38.804800,42.850500,44.662600,39.423769
x265,4K,TimeLapse_4k,37,slower,0.073339,36461.530000,36.071000,41.389900,43.309700,36.855850
x265,4K,TimeLapse_4k,22,veryslow,0.451711,224575.720000,44.087500,47.540400,48.912900,44.604894
x265,4K,TimeLapse_4k,27,veryslow,0.251682,125128.160000,41.506500,44.962900,46.669300,42.045200
x265,4K,TimeLapse_4k,32,veryslow,0.138389,68802.500000,38.804800,42.850500,44.662600,39.423769
x265,4K,TimeLapse_4k,37,veryslow,0.073341,36462.950000,36.071000,41.389900,43.309700,36.855850
x265,4K,TimeLapse_4k,22,placebo,0.451591,224516.250000,44.087800,47.545300,48.920800,44.605956
x265,4K,TimeLapse_4k,27,placebo,0.251639,125106.430000,41.507500,44.964000,46.665400,42.045900
x265,4K,TimeLapse_4k,32,placebo,0.138485,68850.170000,38.802700,42.855200,44.669600,39.422663
x265,4K,TimeLapse_4k,37,placebo,0.073420,36502.120000,36.066400,41.396300,43.307400,36.852081
x265,1080p,Boat_2k,22,ultrafast,1.574979,195756.810000,41.773800,42.929900,43.793100,41.972262
x265,1080p,Boat_2k,27,ultrafast,0.987924,122790.810000,37.987800,40.106900,41.280000,38.326006
x265,1080p,Boat_2k,32,ultrafast,0.590803,73431.880000,34.334400,38.266200,39.582600,34.908150
x265,1080p,Boat_2k,37,ultrafast,0.338093,42022.160000,31.040100,37.039600,38.329600,31.870663
x265,1080p,Boat_2k,22,superfast,1.526291,189705.310000,42.220200,43.129200,44.003900,42.388494
x265,1080p,Boat_2k,27,superfast,0.956952,118941.180000,38.339900,40.207400,41.394100,38.647506
x265,1080p,Boat_2k,32,superfast,0.574071,71352.250000,34.662800,38.251200,39.571200,35.193850
x265,1080p,Boat_2k,37,superfast,0.330882,41125.840000,31.330300,36.928600,38.216800,32.110600
x265,1080p,Boat_2k,22,veryfast,1.527958,189912.520000,42.280500,43.218600,44.142400,42.455500
x265,1080p,Boat_2k,27,veryfast,0.956113,118836.860000,38.445600,40.303400,41.531400,38.754575
x265,1080p,Boat_2k,32,veryfast,0.573349,71262.560000,34.779800,38.328000,39.702500,35.309231
x265,1080p,Boat_2k,37,veryfast,0.329913,41005.480000,31.423800,36.981000,38.311600,32.201612
x265,1080p,Boat_2k,22,faster,1.527958,189912.520000,42.280500,43.218600,44.142400,42.455500
x265,1080p,Boat_2k,27,faster,0.956113,118836.860000,38.445600,40.303400,41.531400,38.754575
x265,1080p,Boat_2k,32,faster,0.573349,71262.560000,34.779800,38.328000,39.702500,35.309231
x265,1080p,Boat_2k,37,faster,0.329913,41005.480000,31.423800,36.981000,38.311600,32.201612
x265,1080p,Boat_2k,22,fast,1.527969,189913.920000,42.280500,43.218600,44.142400,42.455500
x265,1080p,Boat_2k,27,fast,0.956124,118838.280000,38.445600,40.303400,41.531400,38.754575
x265,1080p,Boat_2k,32,fast,0.573361,71263.980000,34.779800,38.328000,39.702500,35.309231
x265,1080p,Boat_2k,37,fast,0.329925,41006.890000,31.423800,36.981000,38.311600,32.201612
x265,1080p,Boat_2k,22,medium,1.527119,189808.200000,42.295400,43.214800,44.143600,42.468375
x265,1080p,Boat_2k,27,medium,0.955535,118765.120000,38.454100,40.302000,41.527500,38.761681
x265,1080p,Boat_2k,32,medium,0.573038,71223.860000,34.786800,38.325300,39.702500,35.315188
x265,1080p,Boat_2k,37,medium,0.330502,41078.630000,31.430600,36.983700,38.321400,32.208344
x265,1080p,Boat_2k,22,slow,1.435177,178380.610000,42.192000,42.719200,43.631500,42.314919
x265,1080p,Boat_2k,27,slow,0.880808,109477.100000,38.229600,39.709000,41.000300,38.495231
x265,1080p,Boat_2k,32,slow,0.518874,64491.730000,34.494000,37.755700,39.249200,34.995056
x265,1080p,Boat_2k,37,slow,0.291209,36194.850000,31.019800,36.512500,37.869100,31.791175
x265,1080p,Boat_2k,22,slower,1.434710,178322.560000,42.201700,42.725100,43.638400,42.324206
x265,1080p,Boat_2k,27,slower,0.879186,109275.550000,38.235800,39.710300,41.006900,38.501150
x265,1080p,Boat_2k,32,slower,0.518825,64485.590000,34.499500,37.765500,39.247800,35.000394
x265,1080p,Boat_2k,37,slower,0.291862,36276.040000,31.030000,36.529800,37.890800,31.802538
x265,1080p,Boat_2k,22,veryslow,1.434721,178323.970000,42.201700,42.725100,43.638400,42.324206
x265,1080p,Boat_2k,27,veryslow,0.879198,109276.980000,38.235800,39.710300,41.006900,38.501150
x265,1080p,Boat_2k,32,veryslow,0.518836,64487.000000,34.499500,37.765500,39.247800,35.000394
x265,1080p,Boat_2k,37,veryslow,0.291873,36277.450000,31.030000,36.529800,37.890800,31.802538
x265,1080p,Boat_2k,22,placebo,1.434619,178311.220000,42.203400,42.740500,43.647800,42.327244
x265,1080p,Boat_2k,27,placebo,0.880925,109491.730000,38.237000,39.712100,41.010000,38.502506
x265,1080p,Boat_2k,32,placebo,0.519482,64567.250000,34.503400,37.767100,39.257000,35.004481
x265,1080p,Boat_2k,37,placebo,0.291638,36248.190000,31.024000,36.536100,37.902800,31.798431
x265,1080p,FoodMarket_2k,22,ultrafast,0.794076,98697.090000,41.415900,44.690800,45.247000,41.860025
x265,1080p,FoodMarket_2k,27,ultrafast,0.360738,44836.700000,38.959800,42.846600,43.771800,39.503475
x265,1080p,FoodMarket_2k,32,ultrafast,0.186663,23200.690000,36.902600,41.492600,42.511200,37.540013
x265,1080p,FoodMarket_2k,37,ultrafast,0.101033,12557.560000,34.816400,40.446800,41.415700,35.580756
x265,1080p,FoodMarket_2k,22,superfast,0.779391,96871.870000,41.595700,44.745500,45.267800,42.022069
x265,1080p,FoodMarket_2k,27,superfast,0.347044,43134.660000,39.095200,42.849300,43.719300,39.618837
x265,1080p,FoodMarket_2k,32,superfast,0.180553,22441.240000,37.080100,41.465600,42.425500,37.688281
x265,1080p,FoodMarket_2k,37,superfast,0.098534,12246.980000,34.991700,40.431100,41.321500,35.727275
x265,1080p,FoodMarket_2k,22,veryfast,0.780477,97006.860000,41.616200,44.757800,45.290800,42.042212
x265,1080p,FoodMarket_2k,27,veryfast,0.346353,43048.760000,39.130400,42.858700,43.734300,39.651162
x265,1080p,FoodMarket_2k,32,veryfast,0.180728,22462.950000,37.118900,41.472300,42.426000,37.722681
x265,1080p,FoodMarket_2k,37,veryfast,0.097900,12168.160000,35.005400,40.423500,41.313300,35.738275
x265,1080p,FoodMarket_2k,22,faster,0.780477,97006.860000,41.616200,44.757800,45.290800,42.042212
x265,1080p,FoodMarket_2k,27,faster,0.346353,43048.760000,39.130400,42.858700,43.734300,39.651162
x265,1080p,FoodMarket_2k,32,faster,0.180728,22462.950000,37.118900,41.472300,42.426000,37.722681
x265,1080p,FoodMarket_2k,37,faster,0.097900,12168.160000,35.005400,40.423500,41.313300,35.738275
x265,1080p,FoodMarket_2k,22,fast,0.780489,97008.280000,41.616200,44.757800,45.290800,42.042212
x265,1080p,FoodMarket_2k,27,fast,0.346364,43050.180000,39.130400,42.858700,43.734300,39.651162
x265,1080p,FoodMarket_2k,32,fast,0.180739,22464.370000,37.118900,41.472300,42.426000,37.722681
x265,1080p,FoodMarket_2k,37,fast,0.097911,12169.580000,35.005400,40.423500,41.313300,35.738275
x265,1080p,FoodMarket_2k,22,medium,0.779680,96907.730000,41.623000,44.758500,45.289500,42.048125
x265,1080p,FoodMarket_2k,27,medium,0.346011,43006.280000,39.134100,42.858100,43.739300,39.654675
x265,1080p,FoodMarket_2k,32,medium,0.179983,22370.440000,37.123800,41.473400,42.434100,37.727544
x265,1080p,FoodMarket_2k,37,medium,0.097539,12123.320000,35.007600,40.428500,41.319700,35.740913
x265,1080p,FoodMarket_2k,22,slow,0.617116,76702.360000,41.058900,44.334400,44.979900,41.508681
x265,1080p,FoodMarket_2k,27,slow,0.297292,36950.990000,38.861000,42.494500,43.508400,39.378556
x265,1080p,FoodMarket_2k,32,slow,0.157901,19625.760000,36.831700,41.077300,42.099700,37.426300
x265,1080p,FoodMarket_2k,37,slow,0.083959,10435.450000,34.639900,39.999000,40.952800,35.369400
x265,1080p,FoodMarket_2k,22,slower,0.616603,76638.650000,41.067900,44.336800,44.985300,41.517044
x265,1080p,FoodMarket_2k,27,slower,0.296681,36875.000000,38.867300,42.502400,43.515000,39.384975
x265,1080p,FoodMarket_2k,32,slower,0.157624,19591.310000,36.839500,41.091700,42.118700,37.435213
x265,1080p,FoodMarket_2k,37,slower,0.083990,10439.220000,34.654000,40.029000,40.969300,35.384644
x265,1080p,FoodMarket_2k,22,veryslow,0.616614,76640.050000,41.067900,44.336800,44.985300,41.517044
x265,1080p,FoodMarket_2k,27,veryslow,0.296693,36876.420000,38.867300,42.502400,43.515000,39.384975
x265,1080p,FoodMarket_2k,32,veryslow,0.157635,19592.720000,36.839500,41.091700,42.118700,37.435213
x265,1080p,FoodMarket_2k,37,veryslow,0.084001,10440.640000,34.654000,40.029000,40.969300,35.384644
x265,1080p,FoodMarket_2k,22,placebo,0.617283,76723.130000,41.065300,44.341100,44.987700,41.515188
x265,1080p,FoodMarket_2k,27,placebo,0.296708,36878.300000,38.865300,42.503400,43.521000,39.383662
x265,1080p,FoodMarket_2k,32,placebo,0.156982,19511.540000,36.836100,41.095500,42.128300,37.433075
x265,1080p,FoodMarket_2k,37,placebo,0.084168,10461.410000,34.648600,40.022100,40.970600,35.379569
x265,1080p,MeridianTalk_sdr_2k,22,ultrafast,0.319686,39734.380000,43.026500,45.894100,50.318900,43.661500
x265,1080p,MeridianTalk_sdr_2k,27,ultrafast,0.134189,16678.590000,41.510400,44.991900,48.806200,42.183981
x265,1080p,MeridianTalk_sdr_2k,32,ultrafast,0.074405,9247.900000,40.073700,43.979500,47.094100,40.756588
x265,1080p,MeridianTalk_sdr_2k,37,ultrafast,0.045031,5596.980000,38.432300,43.004500,45.598700,39.165962
x265,1080p,MeridianTalk_sdr_2k,22,superfast,0.304174,37806.260000,43.167700,45.895300,50.214500,43.778600
x265,1080p,MeridianTalk_sdr_2k,27,superfast,0.125576,15608.100000,41.673900,44.928400,48.602800,42.310363
x265,1080p,MeridianTalk_sdr_2k,32,superfast,0.070752,8793.830000,40.272800,43.899700,46.945800,40.916544
x265,1080p,MeridianTalk_sdr_2k,37,superfast,0.043573,5415.730000,38.619700,42.967600,45.464200,39.319225
x265,1080p,MeridianTalk_sdr_2k,22,veryfast,0.303448,37716.110000,43.197100,45.930900,50.295500,43.811612
x265,1080p,MeridianTalk_sdr_2k,27,veryfast,0.124786,15509.920000,41.714200,44.950800,48.650900,42.350031
x265,1080p,MeridianTalk_sdr_2k,32,veryfast,0.070041,8705.570000,40.308200,43.910200,46.936500,40.947594
x265,1080p,MeridianTalk_sdr_2k,37,veryfast,0.043094,5356.260000,38.635600,42.984100,45.475000,39.334844
x265,1080p,MeridianTalk_sdr_2k,22,faster,0.303448,37716.110000,43.197100,45.930900,50.295500,43.811612
x265,1080p,MeridianTalk_sdr_2k,27,faster,0.124786,15509.920000,41.714200,44.950800,48.650900,42.350031
x265,1080p,MeridianTalk_sdr_2k,32,faster,0.070041,8705.570000,40.308200,43.910200,46.936500,40.947594
x265,1080p,MeridianTalk_sdr_2k,37,faster,0.043094,5356.260000,38.635600,42.984100,45.475000,39.334844
x265,1080p,MeridianTalk_sdr_2k,22,fast,0.303460,37717.520000,43.197100,45.930900,50.295500,43.811612
x265,1080p,MeridianTalk_sdr_2k,27,fast,0.124798,15511.340000,41.714200,44.950800,48.650900,42.350031
x265,1080p,MeridianTalk_sdr_2k,32,fast,0.070053,8706.980000,40.308200,43.910200,46.936500,40.947594
x265,1080p,MeridianTalk_sdr_2k,37,fast,0.043106,5357.670000,38.635600,42.984100,45.475000,39.334844
x265,1080p,MeridianTalk_sdr_2k,22,medium,0.302613,37612.270000,43.199700,45.934800,50.295300,43.814119
x265,1080p,MeridianTalk_sdr_2k,27,medium,0.124327,15452.810000,41.717800,44.945700,48.634700,42.351850
x265,1080p,MeridianTalk_sdr_2k,32,medium,0.069958,8695.180000,40.309800,43.899000,46.923900,40.947506
x265,1080p,MeridianTalk_sdr_2k,37,medium,0.042828,5323.220000,38.638600,42.957200,45.404700,39.331394
x265,1080p,MeridianTalk_sdr_2k,22,slow,0.208309,25891.090000,42.746800,45.696400,50.064800,43.388525
x265,1080p,MeridianTalk_sdr_2k,27,slow,0.106790,13273.110000,41.489900,44.694500,48.310400,42.116469
x265,1080p,MeridianTalk_sdr_2k,32,slow,0.061402,7631.770000,40.026000,43.532300,46.423900,40.645012
x265,1080p,MeridianTalk_sdr_2k,37,slow,0.038047,4728.970000,38.308400,42.509500,44.685100,38.969513
x265,1080p,MeridianTalk_sdr_2k,22,slower,0.209084,25987.380000,42.753900,45.703500,50.066400,43.395281
x265,1080p,MeridianTalk_sdr_2k,27,slower,0.106501,13237.240000,41.499300,44.698300,48.314700,42.125200
x265,1080p,MeridianTalk_sdr_2k,32,slower,0.061148,7600.140000,40.038700,43.548300,46.418900,40.656813
x265,1080p,MeridianTalk_sdr_2k,37,slower,0.037694,4685.070000,38.319500,42.555300,44.727800,38.984756
x265,1080p,MeridianTalk_sdr_2k,22,veryslow,0.209095,25988.790000,42.753900,45.703500,50.066400,43.395281
x265,1080p,MeridianTalk_sdr_2k,27,veryslow,0.106513,13238.660000,41.499300,44.698300,48.314700,42.125200
x265,1080p,MeridianTalk_sdr_2k,32,veryslow,0.061159,7601.560000,40.038700,43.548300,46.418900,40.656813
x265,1080p,MeridianTalk_sdr_2k,37,veryslow,0.037706,4686.490000,38.319500,42.555300,44.727800,38.984756
x265,1080p,MeridianTalk_sdr_2k,22,placebo,0.208882,25962.360000,42.753500,45.703700,50.079400,43.395756
x265,1080p,MeridianTalk_sdr_2k,27,placebo,0.106931,13290.580000,41.498100,44.696400,48.325300,42.124694
x265,1080p,MeridianTalk_sdr_2k,32,placebo,0.061482,7641.680000,40.034700,43.542100,46.416500,40.652775
x265,1080p,MeridianTalk_sdr_2k,37,placebo,0.037554,4667.610000,38.318600,42.563900,44.735400,38.984981
x265,1080p,RushFieldCuts_2k,22,ultrafast,1.202181,74710.500000,42.304900,44.986800,46.062400,42.707363
x265,1080p,RushFieldCuts_2k,27,ultrafast,0.727279,45197.310000,38.656300,42.179300,43.410700,39.173638
x265,1080p,RushFieldCuts_2k,32,ultrafast,0.428395,26622.930000,35.399100,40.093200,41.461900,36.071406
x265,1080p,RushFieldCuts_2k,37,ultrafast,0.251536,15631.930000,32.395400,38.437600,39.939700,33.244556
x265,1080p,RushFieldCuts_2k,22,superfast,1.137777,70708.030000,44.331000,46.275900,47.106300,44.626013
x265,1080p,RushFieldCuts_2k,27,superfast,0.722097,44875.300000,39.858300,42.543400,43.676400,40.264750
x265,1080p,RushFieldCuts_2k,32,superfast,0.409931,25475.460000,35.971300,39.994000,41.285900,36.554881
x265,1080p,RushFieldCuts_2k,37,superfast,0.241405,15002.280000,32.917200,38.183000,39.599900,33.663981
x265,1080p,RushFieldCuts_2k,22,veryfast,1.138886,70776.950000,44.330800,46.289500,47.123400,44.627756
x265,1080p,RushFieldCuts_2k,27,veryfast,0.721709,44851.170000,39.889200,42.556800,43.694500,40.293756
x265,1080p,RushFieldCuts_2k,32,veryfast,0.409863,25471.280000,36.023200,40.018500,41.318500,36.603862
x265,1080p,RushFieldCuts_2k,37,veryfast,0.240822,14966.090000,32.956400,38.192400,39.616400,33.699900
x265,1080p,RushFieldCuts_2k,22,faster,1.138886,70776.950000,44.330800,46.289500,47.123400,44.627756
x265,1080p,RushFieldCuts_2k,27,faster,0.721709,44851.170000,39.889200,42.556800,43.694500,40.293756
x265,1080p,RushFieldCuts_2k,32,faster,0.409863,25471.280000,36.023200,40.018500,41.318500,36.603862
x265,1080p,RushFieldCuts_2k,37,faster,0.240822,14966.090000,32.956400,38.192400,39.616400,33.699900
x265,1080p,RushFieldCuts_2k,22,fast,1.138897,70777.630000,44.330800,46.289500,47.123400,44.627756
x265,1080p,RushFieldCuts_2k,27,fast,0.721720,44851.870000,39.889200,42.556800,43.694500,40.293756
x265,1080p,RushFieldCuts_2k,32,fast,0.409875,25471.980000,36.023200,40.018500,41.318500,36.603862
x265,1080p,RushFieldCuts_2k,37,fast,0.240833,14966.780000,32.956400,38.192400,39.616400,33.699900
x265,1080p,RushFieldCuts_2k,22,medium,1.142936,71028.660000,44.371000,46.294400,47.123100,44.663219
x265,1080p,RushFieldCuts_2k,27,medium,0.722004,44869.500000,39.915000,42.551900,43.695400,40.316081
x265,1080p,RushFieldCuts_2k,32,medium,0.409389,25441.820000,36.038400,40.003400,41.302100,36.615194
x265,1080p,RushFieldCuts_2k,37,medium,0.240707,14958.900000,32.966100,38.174400,39.591900,33.705731
x265,1080p,RushFieldCuts_2k,22,slow,1.104171,68619.570000,44.314400,45.895300,46.773300,44.566887
x265,1080p,RushFieldCuts_2k,27,slow,0.667123,41458.870000,39.587500,42.097700,43.286900,39.975600
x265,1080p,RushFieldCuts_2k,32,slow,0.372035,23120.430000,35.717300,39.457200,40.863600,36.272688
x265,1080p,RushFieldCuts_2k,37,slow,0.215224,13375.260000,32.590600,37.577900,39.198800,33.315319
