video_name,qp,preset,bitrate_kbps,psnr_y,psnr_u,psnr_v
OldTownCross_1080p50,22,ultrafast,158706.07,40.131792,30.192301,28.765369
OldTownCross_1080p50,27,ultrafast,70103.99,36.734419,30.320604,28.91413
OldTownCross_1080p50,32,ultrafast,32138.32,34.483725,30.321258,29.0567
OldTownCross_1080p50,37,ultrafast,16779.65,32.387854,30.321202,29.188725
OldTownCross_1080p50,22,fast,158082.32,40.164546,30.190749,28.762974
OldTownCross_1080p50,27,fast,69505.17,36.769885,30.319236,28.911326
OldTownCross_1080p50,32,fast,31778.87,34.542805,30.319307,29.059344
OldTownCross_1080p50,37,fast,16590.41,32.466187,30.320489,29.183148
OldTownCross_1080p50,22,medium,158167.85,40.26862,30.164232,28.710387
OldTownCross_1080p50,27,medium,69468.63,36.86761,30.303071,28.846333
OldTownCross_1080p50,32,medium,31990.81,34.577628,30.31422,28.992196
OldTownCross_1080p50,37,medium,16654.79,32.354521,30.31331,29.10482
OldTownCross_1080p50,22,slow,158167.85,40.26862,30.164232,28.710387
OldTownCross_1080p50,27,slow,69468.63,36.86761,30.303071,28.846333
OldTownCross_1080p50,32,slow,31990.81,34.577628,30.31422,28.992196
OldTownCross_1080p50,37,slow,16654.79,32.354521,30.31331,29.10482
PedestrianArea_1080p25,22,ultrafast,21962.83,43.455532,28.972907,31.354299
PedestrianArea_1080p25,27,ultrafast,10399.15,41.680185,29.009981,31.378499
PedestrianArea_1080p25,32,ultrafast,5870.62,39.814312,29.055804,31.42846
PedestrianArea_1080p25,37,ultrafast,3456.63,37.648867,29.107673,31.470704
PedestrianArea_1080p25,22,fast,21523.88,43.491584,28.972515,31.352078
PedestrianArea_1080p25,27,fast,10103.23,41.742133,29.008668,31.379685
PedestrianArea_1080p25,32,fast,5676.83,39.90663,29.049341,31.426803
PedestrianArea_1080p25,37,fast,3333.25,37.772972,29.106826,31.470801
PedestrianArea_1080p25,22,medium,21231.88,43.476701,28.958467,31.340397
PedestrianArea_1080p25,27,medium,9986.26,41.644079,28.986155,31.364003
PedestrianArea_1080p25,32,medium,5638.69,39.664424,29.024917,31.401998
PedestrianArea_1080p25,37,medium,3325.65,37.439915,29.076511,31.448548
PedestrianArea_1080p25,22,slow,21231.88,43.476701,28.958467,31.340397
PedestrianArea_1080p25,27,slow,9986.26,41.644079,28.986155,31.364003
PedestrianArea_1080p25,32,slow,5638.69,39.664424,29.024917,31.401998
PedestrianArea_1080p25,37,slow,3325.65,37.439915,29.076511,31.448548
RitualDance_2k,22,ultrafast,38115.79,46.759462,26.157796,24.514524
RitualDance_2k,27,ultrafast,22877.22,44.307705,26.178833,24.508432
RitualDance_2k,32,ultrafast,13574.94,41.496654,26.191714,24.52656
RitualDance_2k,37,ultrafast,7998.35,38.610794,26.196256,24.547137
RitualDance_2k,22,fast,36873.35,46.828553,26.159009,24.514513
RitualDance_2k,27,fast,22051.74,44.414947,26.180184,24.509141
RitualDance_2k,32,fast,13044.8,41.643197,26.191019,24.529526
RitualDance_2k,37,fast,7695.39,38.788919,26.196468,24.544563
RitualDance_2k,22,medium,35372.53,46.841974,26.156094,24.50699
RitualDance_2k,27,medium,21370.58,44.392682,26.174602,24.502838
RitualDance_2k,32,medium,12794.09,41.512753,26.186938,24.517121
RitualDance_2k,37,medium,7613.67,38.486132,26.17981,24.533483
RitualDance_2k,22,slow,35372.53,46.841974,26.156094,24.50699
RitualDance_2k,27,slow,21370.58,44.392682,26.174602,24.502838
RitualDance_2k,32,slow,12794.09,41.512753,26.186938,24.517121
RitualDance_2k,37,slow,7613.67,38.486132,26.17981,24.533483
Riverbed_1080p25,22,ultrafast,43388.13,42.314246,28.685341,30.387671
Riverbed_1080p25,27,ultrafast,22932.48,39.720047,28.75031,30.446885
Riverbed_1080p25,32,ultrafast,12745.9,37.141214,28.820703,30.514696
Riverbed_1080p25,37,ultrafast,7139.6,34.528091,28.880656,30.580883
Riverbed_1080p25,22,fast,43334.32,42.355268,28.682279,30.386896
Riverbed_1080p25,27,fast,22874.76,39.772656,28.745115,30.445129
Riverbed_1080p25,32,fast,12685.59,37.215794,28.814462,30.516593
Riverbed_1080p25,37,fast,7092.97,34.613277,28.883481,30.571544
Riverbed_1080p25,22,medium,43588.79,42.308875,28.661019,30.366375
Riverbed_1080p25,27,medium,22881.53,39.630961,28.723547,30.42588
Riverbed_1080p25,32,medium,12645.77,36.945619,28.796441,30.488248
Riverbed_1080p25,37,medium,7070.03,34.278179,28.86161,30.547769
Riverbed_1080p25,22,slow,43588.79,42.308875,28.661019,30.366375
Riverbed_1080p25,27,slow,22881.53,39.630961,28.723547,30.42588
Riverbed_1080p25,32,slow,12645.77,36.945619,28.796441,30.488248
Riverbed_1080p25,37,slow,7070.03,34.278179,28.86161,30.547769
Skater227_2k,22,ultrafast,7244.38,48.61658,29.806467,29.941602
Skater227_2k,27,ultrafast,4062.66,46.884354,29.800755,29.95747
Skater227_2k,32,ultrafast,2330.25,44.861378,29.809864,29.998187
Skater227_2k,37,ultrafast,1398.55,42.636352,29.803385,30.037422
Skater227_2k,22,fast,7039.3,48.663817,29.804631,29.94144
Skater227_2k,27,fast,3940.51,46.968101,29.803155,29.956265
Skater227_2k,32,fast,2264.17,44.980172,29.809844,29.998543
Skater227_2k,37,fast,1357.55,42.776764,29.801336,30.028769
Skater227_2k,22,medium,7010.62,48.576696,29.804438,29.940086
Skater227_2k,27,medium,3941.43,46.777705,29.800145,29.955211
