encoder,resolution,VideoName,QP,Preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv,Validated_Mean_Energy_J,Std_Dev_J,Avg_Time_per_Measurement_s,Measurements_Count_Used
x265,1080p,TreesAndGrass_2k,32,ultrafast,1.173661,73011.12,32.0103,38.1195,41.6563,32.995,259.366787666667,1.32728565988662,6.339383249,6
x265,1080p,TreesAndGrass_2k,32,veryfast,1.138947,70851.61,32.5393,38.0082,41.4146,33.435812,1031.49927166667,0.797963576196516,25.1894571003333,3
x265,1080p,TreesAndGrass_2k,37,fast,0.666427,41457.12,28.6077,36.3076,40.1739,29.811831,905.2366838,3.29055677033412,21.6557955068,5
x265,1080p,TreesAndGrass_2k,37,faster,0.666416,41456.4,28.6077,36.3076,40.1739,29.811831,910.226149,2.70197238907432,21.6308241182,5
x265,1080p,TreesAndGrass_2k,37,medium,0.665999,41430.48,28.6137,36.2961,40.1583,29.815388,970.9917034,3.17161366780686,23.2111910634,5
x265,1080p,TreesAndGrass_2k,37,superfast,0.665424,41394.72,28.5438,36.3018,40.1319,29.752931,855.61455425,0.241108051659244,20.2951543735,4
x265,1080p,TreesAndGrass_2k,37,ultrafast,0.678538,42210.48,28.1874,36.4808,40.4977,29.475131,226.5342588,0.721716930654741,5.4438611168,5
x265,1080p,TreesAndGrass_2k,37,veryfast,0.666416,41456.4,28.6077,36.3076,40.1739,29.811831,909.1603558,2.53855525778615,21.6022832918,5
x265,1080p,TunnelFlag_2k,22,fast,0.76242,94762.5,42.9314,45.5066,46.8435,43.336856,995.6775042,1.86390368522349,23.8890885364,5
x265,1080p,TunnelFlag_2k,22,faster,0.762409,94761.09,42.9314,45.5066,46.8435,43.336856,991.58939525,2.13855726292897,23.8881035035,4
x265,1080p,TunnelFlag_2k,22,medium,0.762713,94798.85,42.9343,45.5059,46.8461,43.339512,1040.2859604,4.22816261463497,24.978756208,5
x265,1080p,TunnelFlag_2k,22,superfast,0.762663,94792.71,42.8495,45.4092,46.6983,43.250031,944.7285235,0.949281790250046,22.69839236675,4
x265,1080p,TunnelFlag_2k,22,ultrafast,0.835625,103861.25,42.6345,45.3292,46.6583,43.054406,250.741248125,0.890666049910713,6.1195612555,8
x265,1080p,TunnelFlag_2k,22,veryfast,0.762409,94761.09,42.9314,45.5066,46.8435,43.336856,990.309466333333,2.86574224566752,23.8482130369167,12
x265,1080p,TunnelFlag_2k,27,fast,0.447621,55635.59,39.9534,42.6912,44.1632,40.387625,832.5102834,1.84087786550108,19.7203610436,5
x265,1080p,TunnelFlag_2k,27,faster,0.44761,55634.17,39.9534,42.6912,44.1632,40.387625,832.9483924,3.57900982596036,19.6778943428,5
x265,1080p,TunnelFlag_2k,27,medium,0.447655,55639.84,39.9547,42.6913,44.1611,40.388638,865.7844534,3.59171643851896,20.5082836784,5
x265,1080p,TunnelFlag_2k,27,superfast,0.449406,55857.43,39.8325,42.6178,44.0516,40.270275,803.82094,1.74101009663835,18.99908269725,4
x265,1080p,TunnelFlag_2k,27,ultrafast,0.50894,63256.97,39.6373,42.6922,44.2064,40.1138,216.206152333333,0.0710841994703,5.13740214833333,3
x265,1080p,TunnelFlag_2k,27,veryfast,0.44761,55634.17,39.9534,42.6912,44.1632,40.387625,831.740266,1.63784157118447,19.683591452,5
x265,1080p,TunnelFlag_2k,32,fast,0.25852,32131.87,37.0065,40.3814,41.8493,37.520106,707.2346274,1.84275542227497,16.4677582778,5
x265,1080p,TunnelFlag_2k,32,faster,0.258508,32130.46,37.0065,40.3814,41.8493,37.520106,707.8428778,0.181655297735023,16.4290192892,5
x265,1080p,TunnelFlag_2k,32,medium,0.258808,32167.74,37.0006,40.3598,41.8397,37.512994,732.53882,1.13525329074793,17.09138496825,4
x265,1080p,TunnelFlag_2k,32,superfast,0.259321,32231.46,36.8727,40.3201,41.7799,37.394863,682.801499,2.34860110558881,15.8534201242,5
x265,1080p,TunnelFlag_2k,32,ultrafast,0.300631,37365.88,36.5787,40.5911,42.125,37.176119,191.3943465,1.09251782425272,4.48026109966667,6
x265,1080p,TunnelFlag_2k,32,veryfast,0.258508,32130.46,37.0065,40.3814,41.8493,37.520106,706.4516704,2.10666861662016,16.4662031732,5
x265,1080p,TunnelFlag_2k,37,fast,0.153967,19136.77,34.199,38.7615,40.1507,34.856137,617.9340386,2.61450415651062,14.2649788304,5
x265,1080p,TunnelFlag_2k,37,faster,0.153955,19135.35,34.199,38.7615,40.1507,34.856137,619.9399782,1.88540768491278,14.2546986831,10
x265,1080p,TunnelFlag_2k,37,medium,0.153575,19088.15,34.202,38.745,40.1425,34.857219,637.4271276,2.38318772605355,14.6689259418,5
x265,1080p,TunnelFlag_2k,37,superfast,0.154396,19190.11,34.0885,38.736,40.1421,34.757319,600.3569472,2.56563266868734,13.8186540932,5
x265,1080p,TunnelFlag_2k,37,ultrafast,0.178612,22200.05,33.6965,39.1154,40.557,34.463963,171.8612666,0.696089299647179,3.9825862654,5
x265,1080p,TunnelFlag_2k,37,veryfast,0.153955,19135.35,34.199,38.7615,40.1507,34.856137,617.919487,1.85819918680062,14.2274069848,5
x265,270p,Vertical_Bayshore_270p,22,fast,1.111466,4317.06,43.4567,51.0706,51.023,44.405462,55.649424,0.307015534571787,2.42362110216667,6
x265,270p,Vertical_Bayshore_270p,22,faster,1.111286,4316.36,43.4567,51.0706,51.023,44.405462,56.1193266,0.478204595043493,2.4233595014,10
x265,270p,Vertical_Bayshore_270p,22,medium,1.115825,4333.99,43.4828,51.0025,50.9383,44.41875,59.3018045833333,0.607600288343109,2.56612916016667,12
x265,270p,Vertical_Bayshore_270p,22,superfast,1.110988,4315.2,43.3962,50.8543,50.7325,44.32085,52.3576430909091,0.191333192335493,1.45845873190909,11
x265,270p,Vertical_Bayshore_270p,22,ultrafast,1.189773,4621.21,42.4709,51.6099,51.245,43.590469,15.1630415454545,0.053632575402201,0.444708599272727,11
x265,270p,Vertical_Bayshore_270p,22,veryfast,1.111286,4316.36,43.4567,51.0706,51.023,44.405462,55.1844898,0.233896129764261,2.4309882342,5
x265,270p,Vertical_Bayshore_270p,27,fast,0.723934,2811.84,39.4691,48.6411,48.5343,40.608925,50.4388078461539,0.542988474828249,2.09779737061538,13
x265,270p,Vertical_Bayshore_270p,27,faster,0.723754,2811.14,39.4691,48.6411,48.5343,40.608925,50.7154932307692,0.40436643915949,2.09894575584615,13
x265,270p,Vertical_Bayshore_270p,27,medium,0.727278,2824.83,39.4826,48.6591,48.4716,40.617944,53.1273054285714,0.26644021898721,2.23240743285714,7
x265,270p,Vertical_Bayshore_270p,27,superfast,0.72692,2823.44,39.3908,48.4608,48.3612,40.518325,45.9567548666667,0.566843027955065,1.2954113766,15
x265,270p,Vertical_Bayshore_270p,27,ultrafast,0.760727,2954.75,38.7061,49.0285,48.7802,39.980881,13.3968816666667,0.054914126123907,0.389282213133333,15
x265,270p,Vertical_Bayshore_270p,27,veryfast,0.723754,2811.14,39.4691,48.6411,48.5343,40.608925,51.4520199444444,0.735955198382225,2.09861504977778,15
x265,270p,Vertical_Bayshore_270p,32,fast,0.438363,1702.65,35.767,46.7631,46.5013,37.12515,44.6166633571429,0.522335549886441,1.81553942657143,14
x265,270p,Vertical_Bayshore_270p,32,faster,0.438183,1701.95,35.767,46.7631,46.5013,37.12515,45.6164375625,0.598509716822038,1.7806113544375,16
x265,270p,Vertical_Bayshore_270p,32,medium,0.435317,1690.82,35.7699,46.8605,46.487,37.132881,47.802195,0.16824101919211,1.8898355955,6
x265,270p,Vertical_Bayshore_270p,32,superfast,0.43681,1696.62,35.675,46.5514,46.2037,37.012819,41.2315765,0.394012860814466,1.126020671375,16
x265,270p,Vertical_Bayshore_270p,32,ultrafast,0.455685,1769.93,35.1937,46.9112,46.5348,36.634862,11.7683451875,0.095947150551554,0.3402750525,16
x265,270p,Vertical_Bayshore_270p,32,veryfast,0.438183,1701.95,35.767,46.7631,46.5013,37.12515,44.8943266470588,0.38398241429588,1.79284580782353,17
x265,270p,Vertical_Bayshore_270p,37,fast,0.261321,1015,32.7374,45.0015,44.8013,34.2579,38.875899875,0.503609022547833,1.5504882541875,16
x265,270p,Vertical_Bayshore_270p,37,faster,0.261141,1014.3,32.7374,45.0015,44.8013,34.2579,38.2288187857143,0.568206796154316,1.55435566839286,28
x265,270p,Vertical_Bayshore_270p,37,medium,0.261321,1015,32.745,44.9387,44.6941,34.253925,40.9515927692308,0.385275373050487,1.59755993061538,13
x265,270p,Vertical_Bayshore_270p,37,superfast,0.263352,1022.89,32.6939,44.7744,44.4883,34.186081,35.9427586666667,0.238662869957273,0.98149327925,12
x265,270p,Vertical_Bayshore_270p,37,ultrafast,0.270281,1049.8,32.3872,45.1263,44.8127,33.959987,10.5836345,0.057580649647323,0.300701998285714,14
x265,270p,Vertical_Bayshore_270p,37,veryfast,0.261141,1014.3,32.7374,45.0015,44.8013,34.2579,37.7544855,0.467035203492899,1.5521345675,14
x265,1080p,Vertical_Carnaby_2k,22,fast,0.219648,27300.48,48.1757,50.1936,50.1481,48.425094,704.1368202,2.1314836188767,16.348087348,5
x265,1080p,Vertical_Carnaby_2k,22,faster,0.219637,27299.06,48.1757,50.1936,50.1481,48.425094,705.5678145,3.47102968790103,16.392082969,6
x265,1080p,Vertical_Carnaby_2k,22,medium,0.219341,27262.25,48.1874,50.2256,50.1706,48.438737,725.996747384616,2.30026890645657,16.9460666233077,13
x265,1080p,Vertical_Carnaby_2k,22,superfast,0.219253,27251.39,48.0505,50.1379,50.096,48.308806,676.6959602,1.29745559725264,15.6514318038,5
x265,1080p,Vertical_Carnaby_2k,22,ultrafast,0.222895,27704.04,47.657,50.1918,50.1573,47.971694,189.953622111111,0.863472694831233,4.44722721155556,9
x265,1080p,Vertical_Carnaby_2k,22,veryfast,0.219637,27299.06,48.1757,50.1936,50.1481,48.425094,704.3472938,2.65902710079875,16.4028699868,5
x265,1080p,Vertical_Carnaby_2k,27,fast,0.12956,16103.22,45.7015,47.6343,47.5826,45.939869,624.3418706,0.79767657726882,14.4143955046,5
x265,1080p,Vertical_Carnaby_2k,27,faster,0.129549,16101.81,45.7015,47.6343,47.5826,45.939869,624.576384,0.179076573378541,14.44534371,3
x265,1080p,Vertical_Carnaby_2k,27,medium,0.129438,16088.12,45.7111,47.6555,47.5898,45.950044,645.0988488,2.37440557319357,14.891028117,5
x265,1080p,Vertical_Carnaby_2k,27,superfast,0.129416,16085.29,45.5998,47.6045,47.559,45.847544,606.5493815,3.50550816759589,13.8573769103333,6
x265,1080p,Vertical_Carnaby_2k,27,ultrafast,0.133035,16535.11,45.3431,47.6985,47.6657,45.635475,173.7817206,0.41074767112523,4.0117785174,5
x265,1080p,Vertical_Carnaby_2k,27,veryfast,0.129549,16101.81,45.7015,47.6343,47.5826,45.939869,627.705904875,4.26666873705773,14.485373032375,8
x265,1080p,Vertical_Carnaby_2k,32,fast,0.082714,10280.63,43.1843,45.3023,45.2645,43.446687,562.4445285,0.98040087945714,12.8701017055,4
x265,1080p,Vertical_Carnaby_2k,32,faster,0.082702,10279.22,43.1843,45.3023,45.2645,43.446687,562.5241094,1.55098526741288,12.8953111348,5
x265,1080p,Vertical_Carnaby_2k,32,medium,0.082406,10242.4,43.1891,45.3171,45.2753,43.452488,577.8976662,1.41789533269233,13.2597473088,5
x265,1080p,Vertical_Carnaby_2k,32,superfast,0.083242,10346.24,43.1085,45.2985,45.2497,43.3792,546.0929012,1.53825012696495,12.439296968,5
x265,1080p,Vertical_Carnaby_2k,32,ultrafast,0.085118,10579.41,42.9006,45.4216,45.4024,43.214525,161.191146,0.806978215665826,3.719353053,6
x265,1080p,Vertical_Carnaby_2k,32,veryfast,0.082702,10279.22,43.1843,45.3023,45.2645,43.446687,562.89008425,0.623301480374398,12.9145533515,4
x265,1080p,Vertical_Carnaby_2k,37,fast,0.056708,7048.38,40.468,43.4341,43.3815,40.835475,516.7928784,1.58437845847932,11.835460271,5
x265,1080p,Vertical_Carnaby_2k,37,faster,0.056697,7046.96,40.468,43.4341,43.3815,40.835475,517.242592666667,0.088593774410696,11.8257297643333,3
x265,1080p,Vertical_Carnaby_2k,37,medium,0.0565,7022.42,40.4825,43.4602,43.4096,40.85155,532.4311686,2.34724086259427,12.157232969,5
x265,1080p,Vertical_Carnaby_2k,37,superfast,0.05724,7114.46,40.4486,43.4469,43.3849,40.819513,503.107354285714,1.93305933803239,11.4068070304286,7
x265,1080p,Vertical_Carnaby_2k,37,ultrafast,0.057616,7161.18,40.286,43.5763,43.5338,40.694631,149.948425,0.928670589010621,3.45398447985714,7
x265,1080p,Vertical_Carnaby_2k,37,veryfast,0.056697,7046.96,40.468,43.4341,43.3815,40.835475,516.8110245,0.176408740904941,11.80604170125,4
x265,1080p,Vertical_bees_2k,22,fast,0.497234,30901.01,45.7923,47.9821,49.2538,46.145506,803.5241034,2.98699282065547,19.1030050354,5
x265,1080p,Vertical_bees_2k,22,faster,0.497223,30900.31,45.7923,47.9821,49.2538,46.145506,807.0637422,1.53564858788712,19.1255658512,5
x265,1080p,Vertical_bees_2k,22,medium,0.496667,30865.75,45.8055,47.9768,49.2514,46.156575,837.8503692,1.31236053328066,19.84446478,5
x265,1080p,Vertical_bees_2k,22,superfast,0.497619,30924.91,45.7096,47.9096,49.1557,46.062481,773.5510836,2.08850548771707,18.1709505244,5
x265,1080p,Vertical_bees_2k,22,ultrafast,0.525449,32654.47,45.3399,48.0898,49.2054,45.753362,211.0245634,1.03746846141206,4.9807158345,10
x265,1080p,Vertical_bees_2k,22,veryfast,0.497223,30900.31,45.7923,47.9821,49.2538,46.145506,806.1489612,2.23498568869953,19.0828868138,5
x265,1080p,Vertical_bees_2k,27,fast,0.31251,19421.19,42.9258,45.1964,46.8727,43.314394,713.5994794,3.0130510780047,16.7649052314,5
x265,1080p,Vertical_bees_2k,27,faster,0.312499,19420.49,42.9258,45.1964,46.8727,43.314394,716.129148666667,0.852751960094102,16.7526617566667,3
x265,1080p,Vertical_bees_2k,27,medium,0.311259,19343.46,42.9334,45.1955,46.8619,43.320312,744.86193925,1.24428423164923,17.47056082675,4
x265,1080p,Vertical_bees_2k,27,superfast,0.312727,19434.64,42.8149,45.1426,46.789,43.208762,687.2883528,1.03059346357582,15.9673550566,5
x265,1080p,Vertical_bees_2k,27,ultrafast,0.333595,20731.52,42.4608,45.4666,46.9439,42.928856,190.9144038,0.799026115848349,4.4849399388,5
x265,1080p,Vertical_bees_2k,27,veryfast,0.312499,19420.49,42.9258,45.1964,46.8727,43.314394,717.7492246,2.13691582500629,16.8298150332,5
x265,1080p,Vertical_bees_2k,32,fast,0.19664,12220.37,39.8411,42.5373,44.6061,40.307425,639.958323333333,0.115298627625542,14.8888002616667,3
x265,1080p,Vertical_bees_2k,32,faster,0.196629,12219.67,39.8411,42.5373,44.6061,40.307425,640.882711333333,1.57996971546664,14.892784818,9
x265,1080p,Vertical_bees_2k,32,medium,0.195957,12177.91,39.8507,42.5308,44.6057,40.315394,664.157551,3.50339345051497,15.4832871741667,6
x265,1080p,Vertical_bees_2k,32,superfast,0.197372,12265.84,39.7366,42.4985,44.551,40.210119,621.220168,3.97000688533198,14.3665946871429,7
x265,1080p,Vertical_bees_2k,32,ultrafast,0.209706,13032.37,39.3357,42.9718,44.8379,39.906844,178.602036125,0.903040091759012,4.133629935,8
x265,1080p,Vertical_bees_2k,32,veryfast,0.196629,12219.67,39.8411,42.5373,44.6061,40.307425,639.4296504,1.8058955842027,14.9206566754,5
x265,1080p,Vertical_bees_2k,37,fast,0.124363,7728.62,36.7087,40.3982,42.8326,37.322037,585.775742333333,0.120237215604543,13.5059616333333,3
x265,1080p,Vertical_bees_2k,37,faster,0.124351,7727.92,36.7087,40.3982,42.8326,37.322037,580.590689473684,5.59920108144135,13.4618631163684,19
x265,1080p,Vertical_bees_2k,37,medium,0.123885,7698.92,36.7156,40.3868,42.8189,37.326506,604.271062571429,3.56404045943981,13.9598101267143,7
x265,1080p,Vertical_bees_2k,37,superfast,0.125602,7805.64,36.6267,40.3828,42.8055,37.247631,565.4619558,2.15586082426364,12.9517459696,5
x265,1080p,Vertical_bees_2k,37,ultrafast,0.131747,8187.51,36.2356,40.874,43.131,36.956462,164.5794738,0.400862190671807,3.816425238,5
x265,1080p,Vertical_bees_2k,37,veryfast,0.124351,7727.92,36.7087,40.3982,42.8326,37.322037,584.2772215,2.55808097458691,13.4805223501667,6
x265,720p,Vidyo3_720p,22,fast,0.530773,29349.6,44.529,48.6419,48.3319,45.023738,364.43133375,0.107351751780071,8.95807558175,4
x265,720p,Vidyo3_720p,22,faster,0.530747,29348.16,44.529,48.6419,48.3319,45.023738,365.361410333333,0.098540268278168,8.92087608466667,3
x265,720p,Vidyo3_720p,22,medium,0.531285,29377.92,44.5319,48.6437,48.3284,45.026169,383.4423896,1.3788478436725,9.3654196094,5
x265,720p,Vidyo3_720p,22,superfast,0.532439,29441.76,44.4905,48.5633,48.2501,44.980025,347.2778344,0.524524789918265,8.2408759984,5
x265,720p,Vidyo3_720p,22,ultrafast,0.589722,32609.28,44.0874,48.7014,48.382,44.644188,95.4695376363636,0.401491944214644,2.28719487654545,11
x265,720p,Vidyo3_720p,22,veryfast,0.530747,29348.16,44.529,48.6419,48.3319,45.023738,365.13167,1.1283955580941,9.0125220886,5
x265,720p,Vidyo3_720p,27,fast,0.277023,15318.24,42.1771,46.9546,46.0558,42.718113,306.1069435,0.422301319973073,7.26874137475,4
x265,720p,Vidyo3_720p,27,faster,0.276997,15316.8,42.1771,46.9546,46.0558,42.718113,304.6758076,0.430645808861877,7.2768072948,5
x265,720p,Vidyo3_720p,27,medium,0.277153,15325.44,42.1775,46.9335,46.0496,42.716756,317.9379798,1.50049099146636,7.5769778928,5
x265,720p,Vidyo3_720p,27,superfast,0.27783,15362.88,42.1036,46.8812,46.0076,42.6462,294.3596714,1.2915398776396,6.8936215748,5
x265,720p,Vidyo3_720p,27,ultrafast,0.315243,17431.68,41.5627,47.2289,46.3125,42.2137,81.64786275,0.107951701837365,1.94170209925,4
x265,720p,Vidyo3_720p,27,veryfast,0.276997,15316.8,42.1771,46.9546,46.0558,42.718113,304.2214864,0.717671930346172,7.2570395716,5
x265,720p,Vidyo3_720p,32,fast,0.172648,9546.72,39.5066,45.4923,43.9919,40.161037,271.2904556,0.691437771848848,6.3413838168,5
x265,720p,Vidyo3_720p,32,faster,0.172622,9545.28,39.5066,45.4923,43.9919,40.161037,270.041457857143,1.1926215146253,6.33592885957143,7
x265,720p,Vidyo3_720p,32,medium,0.1725,9538.56,39.5069,45.5025,43.9519,40.159438,280.414321,0.576094527627628,6.5599443036,5
x265,720p,Vidyo3_720p,32,superfast,0.173568,9597.6,39.391,45.471,43.9824,40.057962,261.3708764,0.544279718218767,6.0774526468,5
x265,720p,Vidyo3_720p,32,ultrafast,0.19112,10568.16,38.7378,45.8115,44.3071,39.527988,74.0345654285714,0.422823268011927,1.75983672485714,7
x265,720p,Vidyo3_720p,32,veryfast,0.172622,9545.28,39.5066,45.4923,43.9919,40.161037,271.2808358,0.606749083343519,6.347065687,5
x265,720p,Vidyo3_720p,37,fast,0.112934,6244.8,36.5204,44.4819,42.4761,37.390225,247.0350124,1.03556694894888,5.7513193116,5
x265,720p,Vidyo3_720p,37,faster,0.112908,6243.36,36.5204,44.4819,42.4761,37.390225,247.3380022,0.784277337658178,5.7581651342,5
x265,720p,Vidyo3_720p,37,medium,0.112023,6194.4,36.5264,44.445,42.4675,37.392631,254.6053666,0.658742084032742,5.8790174734,5
x265,720p,Vidyo3_720p,37,superfast,0.112856,6240.48,36.3928,44.3551,42.4389,37.268325,238.0565442,0.9188600258966,5.469579595,5
x265,720p,Vidyo3_720p,37,ultrafast,0.119019,6581.28,35.765,44.632,42.7513,36.755831,68.9067086,0.153815235447598,1.628518656,5
x265,720p,Vidyo3_720p,37,veryfast,0.112908,6243.36,36.5204,44.4819,42.4761,37.390225,247.350492,0.546979546815784,5.71294010016667,6
x265,720p,Vidyo4_720p,22,fast,0.446762,24704.16,44.5777,48.8813,49.0556,45.126544,377.1328724,1.7808949837525,9.1930764442,5
x265,720p,Vidyo4_720p,22,faster,0.446736,24702.72,44.5777,48.8813,49.0556,45.126544,375.457364,1.30991278454312,9.0258865348,5
x265,720p,Vidyo4_720p,22,medium,0.445365,24626.88,44.5825,48.8751,49.0516,45.130106,395.1797746,1.48106805987277,9.500822351,5
x265,720p,Vidyo4_720p,22,superfast,0.447188,24727.68,44.526,48.7997,48.9621,45.070363,356.594537285714,2.28107901232441,8.45038904514286,7
x265,720p,Vidyo4_720p,22,ultrafast,0.490182,27105.12,44.1871,48.9932,49.1479,44.797531,95.9008348,0.263566387851882,2.3095564763,10
x265,720p,Vidyo4_720p,22,veryfast,0.446736,24702.72,44.5777,48.8813,49.0556,45.126544,375.9874284,0.813447608750127,9.0611358836,5
x265,720p,Vidyo4_720p,27,fast,0.255104,14106.24,42.0434,46.9533,47.1799,42.6713,322.0083188,0.884556138407111,7.65212779,5
x265,720p,Vidyo4_720p,27,faster,0.255078,14104.8,42.0434,46.9533,47.1799,42.6713,322.2550832,1.45901530659421,7.6032332844,5
x265,720p,Vidyo4_720p,27,medium,0.254418,14068.32,42.0456,46.9585,47.1561,42.672063,334.97056275,0.449557907837151,7.92542985975,4
x265,720p,Vidyo4_720p,27,superfast,0.255582,14132.64,41.9754,46.8946,47.0878,42.602375,306.5455166,0.410928474698822,7.131270291,5
x265,720p,Vidyo4_720p,27,ultrafast,0.281936,15589.92,41.6127,47.3052,47.4596,42.333912,83.5574764,0.158268331180941,1.9791329052,5
x265,720p,Vidyo4_720p,27,veryfast,0.255078,14104.8,42.0434,46.9533,47.1799,42.6713,320.8582238,0.58678618231746,7.5812511762,5
x265,720p,Vidyo4_720p,32,fast,0.152188,8415.36,39.4918,45.1549,45.1807,40.2013,281.579427142857,1.15610108253206,6.59981450885714,7
x265,720p,Vidyo4_720p,32,faster,0.152161,8413.92,39.4918,45.1549,45.1807,40.2013,280.2843898,0.559701698681717,6.5727440194,5
x265,720p,Vidyo4_720p,32,medium,0.15105,8352.48,39.4972,45.1195,45.1554,40.202231,292.318353666667,1.37687180518706,6.916788071,6
x265,720p,Vidyo4_720p,32,superfast,0.151866,8397.6,39.4165,45.0914,45.1274,40.128113,270.020142,0.045709876121031,6.242358986,3
x265,720p,Vidyo4_720p,32,ultrafast,0.166979,9233.28,39.0085,45.5782,45.5722,39.829337,75.2483676,0.325322841685456,1.7836107188,5
x265,720p,Vidyo4_720p,32,veryfast,0.152161,8413.92,39.4918,45.1549,45.1807,40.2013,280.6147964,0.864163684454108,6.5737120446,5
x265,720p,Vidyo4_720p,37,fast,0.095304,5269.92,36.951,43.6181,43.5257,37.778613,252.5447636,0.333146472877622,5.8754241524,5
x265,720p,Vidyo4_720p,37,faster,0.095278,5268.48,36.951,43.6181,43.5257,37.778613,252.2706556,0.639007771926367,5.8631056642,5
x265,720p,Vidyo4_720p,37,medium,0.094523,5226.72,36.9492,43.5918,43.5448,37.776587,262.7366198,0.704432638550131,6.0684751056,5
x265,720p,Vidyo4_720p,37,superfast,0.094957,5250.72,36.8869,43.5998,43.5135,37.720619,242.5709612,0.622515750273597,5.5670900094,5
x265,720p,Vidyo4_720p,37,ultrafast,0.102378,5661.12,36.4699,44.0447,44.0035,37.414175,69.740703,0.303091242647326,1.6341081618,5
x265,720p,Vidyo4_720p,37,veryfast,0.095278,5268.48,36.951,43.6181,43.5257,37.778613,252.1699594,1.06144881728574,5.8612948174,5
x265,1080p,WalkingInStreet_2k,22,fast,3.134441,194987.28,40.7974,41.7385,41.8905,40.924538,1194.159626,2.23412676261129,30.1947889534,5
x265,1080p,WalkingInStreet_2k,22,faster,3.134429,194986.56,40.7974,41.7385,41.8905,40.924538,1202.96126025,1.1813017796785,30.52700467375,4
x265,1080p,WalkingInStreet_2k,22,medium,3.134638,194999.53,40.8022,41.7381,41.8852,40.928381,1219.43721675,0.71164777968804,30.923190431,4
x265,1080p,WalkingInStreet_2k,22,superfast,3.137832,195198.25,40.615,41.4902,41.7891,40.743081,1159.8304172,3.25442351292993,28.755843248,5
x265,1080p,WalkingInStreet_2k,22,ultrafast,3.28593,204411.12,39.8448,41.3004,41.6596,40.0492,338.0446465,0.818717329682168,8.68036255033333,6
x265,1080p,WalkingInStreet_2k,22,veryfast,3.134429,194986.56,40.7974,41.7385,41.8905,40.924538,1203.4793105,0.71477556042369,30.1899325515,4
x265,1080p,WalkingInStreet_2k,27,fast,2.069394,128732.88,36.1838,37.8337,38.451,36.428619,1099.11673358333,3.42030716225244,27.2472042746667,12
x265,1080p,WalkingInStreet_2k,27,faster,2.069383,128732.17,36.1838,37.8337,38.451,36.428619,1101.203215,0.392208714125528,27.2050823523333,3
x265,1080p,WalkingInStreet_2k,27,medium,2.068137,128654.65,36.1858,37.8212,38.4445,36.429181,1125.2920292,1.2935426683518,27.8582123604,5
x265,1080p,WalkingInStreet_2k,27,superfast,2.074136,129027.84,35.9521,37.6147,38.3201,36.204013,1054.784195375,3.62411409905317,25.982049209875,8
x265,1080p,WalkingInStreet_2k,27,ultrafast,2.184248,135877.69,35.5117,37.7237,38.7104,35.849869,295.9110165,0.447243582307226,7.56283403,4
x265,1080p,WalkingInStreet_2k,27,veryfast,2.069383,128732.17,36.1838,37.8337,38.451,36.428619,1103.22412185714,7.4502659515061,27.4362404242857,7
x265,1080p,WalkingInStreet_2k,32,fast,1.285158,79947.12,32.0727,35.0528,36.1548,32.514087,966.8933313,3.42261881626498,23.3155178154,10
x265,1080p,WalkingInStreet_2k,32,faster,1.285147,79946.41,32.0727,35.0528,36.1548,32.514087,964.4941862,2.56278118510432,23.3699265028,5
x265,1080p,WalkingInStreet_2k,32,medium,1.28289,79806.01,32.0717,35.0304,36.1226,32.5098,984.095235,2.27717747196568,23.8545863984,5
x265,1080p,WalkingInStreet_2k,32,superfast,1.289402,80211.12,31.8627,34.9072,36.0574,32.31515,926.899857428571,2.71469973889869,22.2788176052857,7
x265,1080p,WalkingInStreet_2k,32,ultrafast,1.348318,83876.16,31.5518,35.2055,36.8769,32.112975,252.9482538,1.20369767884577,6.2555453946,5
x265,1080p,WalkingInStreet_2k,32,veryfast,1.285147,79946.41,32.0727,35.0528,36.1548,32.514087,963.3341275,1.16120922407649,23.36814124675,4
x265,1080p,WalkingInStreet_2k,37,fast,0.761181,47351.52,28.4833,33.0657,34.6173,29.153075,835.99316,4.38818453767136,19.9457660705,6
x265,1080p,WalkingInStreet_2k,37,faster,0.761169,47350.8,28.4833,33.0657,34.6173,29.153075,835.6392792,2.47569165654201,19.9018341458,5
x265,1080p,WalkingInStreet_2k,37,medium,0.759306,47234.88,28.4774,33.0353,34.5565,29.142212,855.0733885,0.619827044365066,20.3327921775,4
x265,1080p,WalkingInStreet_2k,37,superfast,0.767215,47726.88,28.313,33.075,34.8317,29.018044,806.6402938,2.51340572585679,19.0663181408,5
x265,1080p,WalkingInStreet_2k,37,ultrafast,0.794456,49421.52,28.0985,33.414,35.6668,28.903738,217.7345618,0.677901840936577,5.2564204664,5
x265,1080p,WalkingInStreet_2k,37,veryfast,0.761169,47350.8,28.4833,33.0657,34.6173,29.153075,835.0953228,2.68521590698471,19.9059956476,5
x265,720p,WestWindEasy_720p,22,fast,0.945799,26149.44,43.967,48.6794,50.4932,44.669412,400.426624,1.01123647490411,10.002471874,5
x265,720p,WestWindEasy_720p,22,faster,0.945773,26148.72,43.967,48.6794,50.4932,44.669412,398.7498214,0.986281752466708,9.8478469168,5
x265,720p,WestWindEasy_720p,22,medium,0.946076,26157.12,43.9788,48.6739,50.487,44.679006,425.4707374,0.641130208500816,10.5326194826,5
