VideoName,QP,Preset,Repeat,RAPL_Core_Before_uJ,RAPL_Core_After_uJ
Stockholm_360p,22,medium,10,215544712303,215644196606
Stockholm_360p,22,medium,11,215644211804,215742761661
Stockholm_360p,22,medium,12,215742778324,215841695673
Stockholm_360p,22,medium,13,215841710749,215940296190
Stockholm_360p,22,medium,14,215940310655,216039306312
Stockholm_360p,22,medium,15,216039318153,216137930144
Stockholm_360p,22,slow,1,216137942840,216349825659
Stockholm_360p,22,slow,2,216349841040,216576095893
Stockholm_360p,22,slow,3,216576111518,216788255018
Stockholm_360p,22,slow,4,216788267652,217002107864
Stockholm_360p,22,slow,5,217002122024,217214384969
Stockholm_360p,22,slow,6,217214400716,217426672695
Stockholm_360p,22,slow,7,217426689357,217638328952
Stockholm_360p,22,slow,8,217638345066,217849403485
Stockholm_360p,22,slow,9,217849414960,218073882586
Stockholm_360p,22,slow,10,218073896563,218285490565
Stockholm_360p,22,slow,11,218285504359,218496232030
Stockholm_360p,22,slow,12,218496244603,218706868331
Stockholm_360p,22,slow,13,218706877608,218920092456
Stockholm_360p,22,slow,14,218920103076,219133436270
Stockholm_360p,22,slow,15,219133450552,219345427671
Stockholm_360p,22,slower,1,219345443540,219622001547
Stockholm_360p,22,slower,2,219622017172,219897334278
Stockholm_360p,22,slower,3,219897348011,220188720250
Stockholm_360p,22,slower,4,220188740270,220464422181
Stockholm_360p,22,slower,5,220464435792,220739661528
Stockholm_360p,22,slower,6,220739678008,221015764337
Stockholm_360p,22,slower,7,221015776605,221291249288
Stockholm_360p,22,slower,8,221291258505,221584409121
Stockholm_360p,22,slower,9,221584425479,221862222985
Stockholm_360p,22,slower,10,221862236474,222137925405
Stockholm_360p,22,slower,11,222137934621,222412841754
Stockholm_360p,22,slower,12,222412858417,222689876567
Stockholm_360p,22,slower,13,222689894512,222964908456
Stockholm_360p,22,slower,14,222964922311,223240026587
Stockholm_360p,22,slower,15,223240038428,223528771026
Stockholm_360p,22,veryslow,1,223528785308,223805316461
Stockholm_360p,22,veryslow,2,223805332025,224082791764
Stockholm_360p,22,veryslow,3,224082803665,224359851418
Stockholm_360p,22,veryslow,4,224359864663,224636318423
Stockholm_360p,22,veryslow,5,224636329775,224925773065
Stockholm_360p,22,veryslow,6,224925792230,225203145524
Stockholm_360p,22,veryslow,7,225203159989,225479941385
Stockholm_360p,22,veryslow,8,225479956095,225755759099
Stockholm_360p,22,veryslow,9,225755774969,226031388765
Stockholm_360p,22,veryslow,10,226031400789,226307640316
Stockholm_360p,22,veryslow,11,226307654232,226584716328
Stockholm_360p,22,veryslow,12,226584731526,226861752789
Stockholm_360p,22,veryslow,13,226861770367,227151274326
Stockholm_360p,22,veryslow,14,227151289401,227429637138
Stockholm_360p,22,veryslow,15,227429650383,227708000806
Stockholm_360p,22,placebo,1,227708012097,228088821608
Stockholm_360p,22,placebo,2,228088836562,228482546186
Stockholm_360p,22,placebo,3,228482557600,228860635428
Stockholm_360p,22,placebo,4,228860646659,229239271056
Stockholm_360p,22,placebo,5,229239281493,229617936712
Stockholm_360p,22,placebo,6,229617953009,229995512101
Stockholm_360p,22,placebo,7,229995527726,230381470158
Stockholm_360p,22,placebo,8,230381490116,230778703028
Stockholm_360p,22,placebo,9,230778714869,231160870018
Stockholm_360p,22,placebo,10,231160887047,231541990625
Stockholm_360p,22,placebo,11,231542004235,231933760862
Stockholm_360p,22,placebo,12,231933776609,232313903932
Stockholm_360p,22,placebo,13,232313921876,232694737857
Stockholm_360p,22,placebo,14,232694752749,233072686596
Stockholm_360p,22,placebo,15,233072700573,233450440329
Stockholm_360p,27,ultrafast,1,233450457296,233471968167
Stockholm_360p,27,ultrafast,2,233471980801,233493367038
Stockholm_360p,27,ultrafast,3,233493377719,233514659219
Stockholm_360p,27,ultrafast,4,233514676309,233536030442
Stockholm_360p,27,ultrafast,5,233536047898,233557563834
Stockholm_360p,27,ultrafast,6,233557578055,233578982663
Stockholm_360p,27,ultrafast,7,233578998349,233600416812
Stockholm_360p,27,ultrafast,8,233600433719,233621811716
Stockholm_360p,27,ultrafast,9,233621827280,233643186784
Stockholm_360p,27,ultrafast,10,233643199662,233664743552
Stockholm_360p,27,ultrafast,11,233664758506,233686153592
Stockholm_360p,27,ultrafast,12,233686166044,233707457371
Stockholm_360p,27,ultrafast,13,233707471409,233728909525
Stockholm_360p,27,ultrafast,14,233728925639,233750165697
Stockholm_360p,27,ultrafast,15,233750177354,233771602348
Stockholm_360p,27,superfast,1,233771616936,233846974592
Stockholm_360p,27,superfast,2,233846990217,233926348351
Stockholm_360p,27,superfast,3,233926373803,234010888601
Stockholm_360p,27,superfast,4,234010903494,234086426310
Stockholm_360p,27,superfast,5,234086442546,234161758027
Stockholm_360p,27,superfast,6,234161772065,234237030966
Stockholm_360p,27,superfast,7,234237042258,234313050364
Stockholm_360p,27,superfast,8,234313067454,234389003661
Stockholm_360p,27,superfast,9,234389015502,234465074389
Stockholm_360p,27,superfast,10,234465088732,234541122412
Stockholm_360p,27,superfast,11,234541132727,234617096766
Stockholm_360p,27,superfast,12,234617114344,234693476819
Stockholm_360p,27,superfast,13,234693493421,234769215273
Stockholm_360p,27,superfast,14,234769228273,234845134451
Stockholm_360p,27,superfast,15,234845154837,234921299478
Stockholm_360p,27,veryfast,1,234921310526,235002188065
Stockholm_360p,27,veryfast,2,235002199662,235082848869
Stockholm_360p,27,veryfast,3,235082860893,235163741546
Stockholm_360p,27,veryfast,4,235163759856,235244579473
Stockholm_360p,27,veryfast,5,235244592108,235325376630
Stockholm_360p,27,veryfast,6,235325389508,235405160422
Stockholm_360p,27,veryfast,7,235405177695,235484987672
Stockholm_360p,27,veryfast,8,235485002442,235565698158
Stockholm_360p,27,veryfast,9,235565722145,235658531356
Stockholm_360p,27,veryfast,10,235658550704,235739533773
Stockholm_360p,27,veryfast,11,235739545675,235819408568
Stockholm_360p,27,veryfast,12,235819420592,235899220864
Stockholm_360p,27,veryfast,13,235899236428,235979123430
Stockholm_360p,27,veryfast,14,235979137102,236059265498
Stockholm_360p,27,veryfast,15,236059278499,236139092870
Stockholm_360p,27,faster,1,236139106358,236219204847
Stockholm_360p,27,faster,2,236219220960,236299578848
Stockholm_360p,27,faster,3,236299593435,236379147736
Stockholm_360p,27,faster,4,236379157929,236459124765
Stockholm_360p,27,faster,5,236459135385,236539973618
Stockholm_360p,27,faster,6,236539983750,236619812952
Stockholm_360p,27,faster,7,236619823206,236700277895
Stockholm_360p,27,faster,8,236700291994,236788640584
Stockholm_360p,27,faster,9,236788659200,236873766953
Stockholm_360p,27,faster,10,236873783616,236954380821
Stockholm_360p,27,faster,11,236954390587,237034409364
Stockholm_360p,27,faster,12,237034422304,237115056069
Stockholm_360p,27,faster,13,237115069863,237195377580
Stockholm_360p,27,faster,14,237195394487,237276061822
Stockholm_360p,27,faster,15,237276073052,237356964325
Stockholm_360p,27,fast,1,237356978180,237437874945
Stockholm_360p,27,fast,2,237437890082,237518464521
Stockholm_360p,27,fast,3,237518476912,237598803427
Stockholm_360p,27,fast,4,237598820456,237679544431
Stockholm_360p,27,fast,5,237679561155,237759656104
Stockholm_360p,27,fast,6,237759667639,237839771438
Stockholm_360p,27,fast,7,237839784744,237920388175
Stockholm_360p,27,fast,8,237920403617,238000021943
Stockholm_360p,27,fast,9,238000036348,238079843883
Stockholm_360p,27,fast,10,238079858470,238160194324
Stockholm_360p,27,fast,11,238160209705,238240363980
Stockholm_360p,27,fast,12,238240378994,238320983341
Stockholm_360p,27,fast,13,238321002628,238401239727
Stockholm_360p,27,fast,14,238401256573,238481748738
Stockholm_360p,27,fast,15,238481762226,238562025632
Stockholm_360p,27,medium,1,238562036374,238647286400
Stockholm_360p,27,medium,2,238647298057,238732508838
Stockholm_360p,27,medium,3,238732531238,238817103531
Stockholm_360p,27,medium,4,238817117996,238902451884
Stockholm_360p,27,medium,5,238902469706,238987612494
Stockholm_360p,27,medium,6,238987629278,239073361176
Stockholm_360p,27,medium,7,239073385590,239171541405
Stockholm_360p,27,medium,8,239171558373,239257107837
Stockholm_360p,27,medium,9,239257121264,239342721265
Stockholm_360p,27,medium,10,239342739759,239428289222
Stockholm_360p,27,medium,11,239428298744,239514280335
Stockholm_360p,27,medium,12,239514298584,239599798976
Stockholm_360p,27,medium,13,239599810084,239685846973
Stockholm_360p,27,medium,14,239685858570,239771538710
Stockholm_360p,27,medium,15,239771552443,239856984048
Stockholm_360p,27,slow,1,239856993386,240027856169
Stockholm_360p,27,slow,2,240027868620,240197880270
Stockholm_360p,27,slow,3,240197896261,240367059646
Stockholm_360p,27,slow,4,240367079604,240537647161
Stockholm_360p,27,slow,5,240537662298,240708488521
Stockholm_360p,27,slow,6,240708502314,240878235767
Stockholm_360p,27,slow,7,240878249438,241047821148
Stockholm_360p,27,slow,8,241047837444,241231639891
Stockholm_360p,27,slow,9,241231654723,241404025253
Stockholm_360p,27,slow,10,241404044479,241574854100
Stockholm_360p,27,slow,11,241574873082,241745404262
Stockholm_360p,27,slow,12,241745417385,241915856951
Stockholm_360p,27,slow,13,241915871294,242086044625
Stockholm_360p,27,slow,14,242086058419,242255767396
Stockholm_360p,27,slow,15,242255785402,242424822322
Stockholm_360p,27,slower,1,242424836849,242660159489
Stockholm_360p,27,slower,2,242660174442,242883499066
Stockholm_360p,27,slower,3,242883515301,243106536886
Stockholm_360p,27,slower,4,243106553793,243330371884
Stockholm_360p,27,slower,5,243330391049,243552392800
Stockholm_360p,27,slower,6,243552407265,243774693989
Stockholm_360p,27,slower,7,243774717365,243997582517
Stockholm_360p,27,slower,8,243997598325,244219023296
Stockholm_360p,27,slower,9,244219035503,244440534142
Stockholm_360p,27,slower,10,244440544640,244668357412
Stockholm_360p,27,slower,11,244668379689,244894383261
Stockholm_360p,27,slower,12,244894400351,245115335943
Stockholm_360p,27,slower,13,245115352727,245336747973
Stockholm_360p,27,slower,14,245336758960,245556938023
Stockholm_360p,27,slower,15,245556948398,245776010155
Stockholm_360p,27,veryslow,1,245776027000,245996622383
Stockholm_360p,27,veryslow,2,245996639045,246229242332
Stockholm_360p,27,veryslow,3,246229262412,246450662236
Stockholm_360p,27,veryslow,4,246450680669,246670204216
Stockholm_360p,27,veryslow,5,246670220329,246891296850
Stockholm_360p,27,veryslow,6,246891313879,247112801715
Stockholm_360p,27,veryslow,7,247112821002,247334999022
Stockholm_360p,27,veryslow,8,247335011901,247556593182
Stockholm_360p,27,veryslow,9,247556610577,247776691434
Stockholm_360p,27,veryslow,10,247776705106,247997908946
Stockholm_360p,27,veryslow,11,247997922923,248231083520
Stockholm_360p,27,veryslow,12,248231094995,248450342725
Stockholm_360p,27,veryslow,13,248450353589,248671809870
Stockholm_360p,27,veryslow,14,248671821589,248892331217
Stockholm_360p,27,veryslow,15,248892341654,249111151397
Stockholm_360p,27,placebo,1,249111165496,249399985863
Stockholm_360p,27,placebo,2,249400000389,249702364239
Stockholm_360p,27,placebo,3,249702374615,249992073702
Stockholm_360p,27,placebo,4,249992092074,250281415064
Stockholm_360p,27,placebo,5,250281427087,250570241412
Stockholm_360p,27,placebo,6,250570253558,250856850114
Stockholm_360p,27,placebo,7,250856864091,251143334549
Stockholm_360p,27,placebo,8,251143343460,251433208746
Stockholm_360p,27,placebo,9,251433222479,251731092444
Stockholm_360p,27,placebo,10,251731103979,252016729347
Stockholm_360p,27,placebo,11,252016740638,252304802950
Stockholm_360p,27,placebo,12,252304816988,252593625026
Stockholm_360p,27,placebo,13,252593639064,252881322165
Stockholm_360p,27,placebo,14,252881337119,253180478199
Stockholm_360p,27,placebo,15,253180491993,253466402821
Stockholm_360p,32,ultrafast,1,253466413685,253484536014
Stockholm_360p,32,ultrafast,2,253484554752,253502711749
Stockholm_360p,32,ultrafast,3,253502721819,253520924715
Stockholm_360p,32,ultrafast,4,253520940767,253539237168
Stockholm_360p,32,ultrafast,5,253539250412,253557518615
Stockholm_360p,32,ultrafast,6,253557529663,253575741591
Stockholm_360p,32,ultrafast,7,253575754408,253593949796
Stockholm_360p,32,ultrafast,8,253593966703,253612175091
Stockholm_360p,32,ultrafast,9,253612189618,253630515132
Stockholm_360p,32,ultrafast,10,253630531246,253648954721
Stockholm_360p,32,ultrafast,11,253648967722,253667130761
Stockholm_360p,32,ultrafast,12,253667143518,253685311989
Stockholm_360p,32,ultrafast,13,253685329323,253703507865
Stockholm_360p,32,ultrafast,14,253703519767,253721789679
Stockholm_360p,32,ultrafast,15,253721802557,253740096700
Stockholm_360p,32,superfast,1,253740109762,253804806068
Stockholm_360p,32,superfast,2,253804820472,253869489801
Stockholm_360p,32,superfast,3,253869507074,253934872080
Stockholm_360p,32,superfast,4,253934889658,253999808926
Stockholm_360p,32,superfast,5,253999825649,254064700422
Stockholm_360p,32,superfast,6,254064717024,254129399414
Stockholm_360p,32,superfast,7,254129415955,254193942401
Stockholm_360p,32,superfast,8,254193957721,254258658483
Stockholm_360p,32,superfast,9,254258670690,254323496879
Stockholm_360p,32,superfast,10,254323506767,254388151560
Stockholm_360p,32,superfast,11,254388162485,254452908840
Stockholm_360p,32,superfast,12,254452919521,254517507796
Stockholm_360p,32,superfast,13,254517516829,254582436829
Stockholm_360p,32,superfast,14,254582456299,254647157916
Stockholm_360p,32,superfast,15,254647171648,254711977513
Stockholm_360p,32,veryfast,1,254711989598,254780245099
Stockholm_360p,32,veryfast,2,254780261762,254848976369
Stockholm_360p,32,veryfast,3,254848991566,254917107725
Stockholm_360p,32,veryfast,4,254917126890,254985289435
Stockholm_360p,32,veryfast,5,254985302314,255053628982
Stockholm_360p,32,veryfast,6,255053645889,255121882652
Stockholm_360p,32,veryfast,7,255121897728,255190308503
Stockholm_360p,32,veryfast,8,255190322907,255264216700
Stockholm_360p,32,veryfast,9,255264239649,255339344315
Stockholm_360p,32,veryfast,10,255339357865,255408361350
Stockholm_360p,32,veryfast,11,255408376121,255477091704
Stockholm_360p,32,veryfast,12,255477105620,255545337684
Stockholm_360p,32,veryfast,13,255545347511,255613319566
Stockholm_360p,32,veryfast,14,255613333848,255681380060
Stockholm_360p,32,veryfast,15,255681393122,255749530521
Stockholm_360p,32,faster,1,255749553836,255817499341
Stockholm_360p,32,faster,2,255817515454,255885907369
Stockholm_360p,32,faster,3,255885919576,255954163359
Stockholm_360p,32,faster,4,255954176725,256022660437
Stockholm_360p,32,faster,5,256022678259,256091181318
Stockholm_360p,32,faster,6,256091191389,256159433341
Stockholm_360p,32,faster,7,256159447196,256227380311
Stockholm_360p,32,faster,8,256227394593,256295587045
Stockholm_360p,32,faster,9,256295597604,256363798235
Stockholm_360p,32,faster,10,256363814104,256431197843
Stockholm_360p,32,faster,11,256431210660,256499137305
Stockholm_360p,32,faster,12,256499151343,256567755721
Stockholm_360p,32,faster,13,256567773360,256635939873
Stockholm_360p,32,faster,14,256635957023,256704530151
Stockholm_360p,32,faster,15,256704548095,256786251927
Stockholm_360p,32,fast,1,256786269749,256854555768
Stockholm_360p,32,fast,2,256854573346,256923025380
Stockholm_360p,32,fast,3,256923036367,256991616025
Stockholm_360p,32,fast,4,256991632749,257059800360
Stockholm_360p,32,fast,5,257059811102,257127679092
Stockholm_360p,32,fast,6,257127692398,257196592124
Stockholm_360p,32,fast,7,257196601706,257264863494
Stockholm_360p,32,fast,8,257264874359,257333235451
Stockholm_360p,32,fast,9,257333248329,257401555772
Stockholm_360p,32,fast,10,257401569382,257469783685
Stockholm_360p,32,fast,11,257469792840,257537082158
Stockholm_360p,32,fast,12,257537094121,257604589859
Stockholm_360p,32,fast,13,257604607620,257672888695
Stockholm_360p,32,fast,14,257672899254,257740365451
Stockholm_360p,32,fast,15,257740378879,257808074506
Stockholm_360p,32,medium,1,257808085615,257880043499
Stockholm_360p,32,medium,2,257880060833,257952015300
Stockholm_360p,32,medium,3,257952027873,258023753642
Stockholm_360p,32,medium,4,258023765910,258095390970
Stockholm_360p,32,medium,5,258095404764,258167642128
Stockholm_360p,32,medium,6,258167653847,258240057287
Stockholm_360p,32,medium,7,258240071630,258311961583
Stockholm_360p,32,medium,8,258311975865,258383900364
Stockholm_360p,32,medium,9,258383914463,258456568390
Stockholm_360p,32,medium,10,258456584199,258528697112
Stockholm_360p,32,medium,11,258528712188,258601008511
Stockholm_360p,32,medium,12,258601021634,258673438075
Stockholm_360p,32,medium,13,258673457850,258745317529
Stockholm_360p,32,medium,14,258745334375,258817809897
Stockholm_360p,32,medium,15,258817826743,258903018480
Stockholm_360p,32,slow,1,258903036486,259037143076
Stockholm_360p,32,slow,2,259037160227,259171106783
Stockholm_360p,32,slow,3,259171121676,259305760125
Stockholm_360p,32,slow,4,259305780694,259441579724
Stockholm_360p,32,slow,5,259441590100,259576922883
Stockholm_360p,32,slow,6,259576932832,259711068963
Stockholm_360p,32,slow,7,259711082025,259845382706
Stockholm_360p,32,slow,8,259845394852,259979584877
Stockholm_360p,32,slow,9,259979595558,260113848267
Stockholm_360p,32,slow,10,260113864990,260247937584
Stockholm_360p,32,slow,11,260247953819,260394119827
Stockholm_360p,32,slow,12,260394130142,260528581214
Stockholm_360p,32,slow,13,260528597388,260662308410
Stockholm_360p,32,slow,14,260662324462,260796696860
Stockholm_360p,32,slow,15,260796713462,260930155930
Stockholm_360p,32,slower,1,260930167405,261104263822
Stockholm_360p,32,slower,2,261104274625,261279504828
Stockholm_360p,32,slower,3,261279517340,261453018849
Stockholm_360p,32,slower,4,261453034047,261628597868
Stockholm_360p,32,slower,5,261628611418,261806793334
Stockholm_360p,32,slower,6,261806807617,261984092807
Stockholm_360p,32,slower,7,261984103122,15829732
Stockholm_360p,32,slower,8,15844563,195855760
